Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6898	38,41,41,41,41,36,36,36,36,45	0.0,0.0,0.0,0.0,0.0,1.1779212218243629E-4,1.1779212218243629E-4,1.0763107275124639E-4,0.0,0.0	6,6,6,6,6,6,6,6,6,9	1,1,3,3,3,2,2,2,2,5	73.06990051269531,71.29808807373047,70.1805191040039,70.1805191040039,70.1805191040039,73.58767700195312,73.58767700195312,73.5213394165039,73.5213394165039,68.55789947509766	0,0,0,0,0,0,0,0,0,0	0,51,462,526,610,734,742,1410,1410,4431	0,12,45,0,0,13,0,1,0,17	0,21,85,0,0,31,0,2,1,19	0,137,556,0,0,371,0,21,36,732	0,3,1127,881,76,22,59,2,1,44	0,3,1046,305,23,22,20,2,1,44	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	8432.json	
6169	3,3,3,3	0.9913642406463623,0.7354133725166321,0.7306181192398071,0.8746657967567444	1,1,1,2	0,0,0,0	133.59722900390625,133.59722900390625,133.59722900390625,129.58975219726562	1,1,1,1	0,403,1376,1409	0,1,2,1	0,3,4,2	0,45,11,55	0,54,40,17	0,54,40,17	0,0,0,0	0,0,0,1	8055.json	
5741	6	0.2791863679885864	2	1	116.21601867675781	0	0	0	0	0	0	0	0	0	5315.json	
7052	4	0.4392811059951782	1	1	126.19583892822266	0	0	0	0	0	0	0	0	0	875.json	
7052	4	0.9082345366477966	1	2	126.62725830078125	1	0	0	0	0	0	0	0	0	674.json	
6336	4,4,4,4,4,4	0.29235225915908813,0.29723429679870605,0.29723429679870605,0.2813973128795624,0.2787973880767822,0.1156885027885437	1,1,1,1,1,1	0,0,0,0,0,0	122.47046661376953,122.53683471679688,122.53683471679688,122.53683471679688,122.53683471679688,122.14535522460938	0,0,0,0,0,0	0,480,607,607,718,791	0,1,0,1,1,1	0,2,0,2,2,2	0,11,0,7,3,44	0,6,26,36,33,3	0,6,4,24,33,3	0,0,0,0,1,0	0,0,0,0,1,0	4628.json	
5957	3	0.8406477570533752	1	0	131.75106811523438	1	0	0	0	0	0	0	0	0	7223.json	
6688	13,18,18,20,22	0.004121537320315838,7.469980628229678E-4,7.532371673732996E-4,0.014484845101833344,0.050903815776109695	3,4,4,5,5	8,10,10,8,8	96.02452087402344,89.53907012939453,89.53907012939453,87.56754302978516,86.03233337402344	0,0,0,0,0	0,62,553,624,2591	0,6,1,16,7	0,7,2,30,12	0,136,11,223,88	0,3,16,1,31	0,3,16,1,31	0,0,0,0,0	0,0,0,0,0	2652.json	
6990	3	0.866218090057373	1	2	131.43582153320312	0	0	0	0	0	0	0	0	0	643.json	
4933	20	2.135460526915267E-4	3	3	87.42948150634766	0	0	0	0	0	0	0	0	0	8559.json	
7052	4	0.912882387638092	1	1	127.42622375488281	1	0	0	0	0	0	0	0	0	876.json	
7088	4	0.3481452465057373	1	0	128.335205078125	0	0	0	0	0	0	0	0	0	3208.json	
5426	5	0.5994308590888977	1	1	119.2291259765625	0	0	0	0	0	0	0	0	0	839.json	
6294	3,3	0.7478424906730652,0.7478424906730652	1,1	1,1	130.99049377441406,130.99049377441406	0,0	0,14	0,0	0,0	0,0	0,178	0,0	0,0	0,0	6572.json	
5066	3	0.6746113300323486	1	1	130.57513427734375	0	0	0	0	0	0	0	0	0	3540.json	
3601	6,6,8,6	0.04398350417613983,0.0899042934179306,0.027515433728694916,0.024177564308047295	2,2,3,3	3,3,4,4	114.82393646240234,114.41285705566406,108.3377685546875,112.47321319580078	0,0,0,0	0,1,34,124	0,2,3,3	0,3,5,8	0,43,111,83	0,43,87,51	0,43,87,51	0,0,0,0	0,0,0,1	7912.json	
5058	6	0.5579037666320801	1	3	117.08370208740234	0	0	0	0	0	0	0	0	0	486.json	
6436	3,3	0.7118551731109619,0.7118551731109619	1,1	0,0	132.43687438964844,132.43687438964844	0,0	0,224	0,0	0,0	0,0	0,21	0,7	0,0	0,0	4613.json	
6050	3	0.029078254476189613	1	0	128.92515563964844	0	0	0	0	0	0	0	0	0	4824.json	
7032	3,3	0.5228210687637329,0.5713454484939575	1,1	0,0	132.61029052734375,131.60296630859375	0,0	0,555	0,1	0,2	0,21	0,1	0,1	0,0	0,1	1330.json	
6990	4	0.9123241901397705	2	1	121.74586486816406	0	0	0	0	0	0	0	0	0	636.json	
3567	15	0.6201225519180298	6	1	95.0273208618164	0	0	0	0	0	0	0	0	0	8145.json	
6922	3	0.45010054111480713	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	9068.json	
6297	6	0.1259586215019226	3	4	112.09486389160156	0	0	0	0	0	0	0	0	0	6990.json	
