Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
712	3	0.14574792981147766	1	1	129.7158966064453	0	0	0	0	0	0	0	0	0	6943.json	
244	6,4	0.05662380903959274,1.1133345105918124E-4	2,1	1,2	115.40231323242188,121.15380859375	0,0	0,0	0,3	0,8	0,116	0,8	0,8	0,0	0,0	4763.json	
696	3,4,4	0.004755527712404728,0.00696664210408926,0.00696664210408926	1,1,1	0,0,0	129.12539672851562,124.4649429321289,124.4649429321289	0,0,0	0,222,223	0,0,0	0,0,0	0,6,0	0,60,61	0,0,0	0,0,0	0,0,0	4095.json	
3	3	0.6996514797210693	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	11501.json	
795	5,3,3,3	0.012557528913021088,0.13191083073616028,0.013528775423765182,0.4125889241695404	1,1,1,1	3,1,1,1	116.79476165771484,129.7158966064453,128.53907775878906,127.43789672851562	0,1,1,0	0,0,71,630	0,1,1,2	0,4,2,4	0,131,23,139	0,19,16,93	0,19,16,93	0,0,0,0	0,0,0,0	7482.json	
1663	3,3,3	0.6615281701087952,0.6615281701087952,0.6615281701087952	1,1,1	0,0,0	131.43582153320312,131.43582153320312,131.43582153320312	1,1,1	0,98,813	0,0,0	0,0,0	0,0,0	0,28,7157	0,2,0	0,0,0	0,1,0	8792.json	
232	4	0.6637372970581055	1	2	123.85247039794922	0	0	0	0	0	0	0	0	0	6603.json	
1706	15,15,21,15,15	0.03260405734181404,0.03260405734181404,0.008592279627919197,0.03260405734181404,0.03260405734181404	5,5,6,5,5	7,7,10,7,7	94.90966033935547,94.90966033935547,87.49017333984375,94.90966033935547,94.90966033935547	0,0,0,0,0	0,3,256,782,856	0,0,6,0,0	0,0,6,6,0	0,0,243,243,0	0,331,5,3,7157	0,6,5,3,0	0,0,0,0,0	0,1,1,0,0	9756.json	
526	4,4,4,4,4,3,3	0.15286050736904144,0.16926254332065582,0.16926254332065582,0.16926254332065582,0.16926254332065582,0.21291908621788025,0.2170272171497345	1,1,1,1,1,1,1	3,3,3,3,3,2,2	124.4649429321289,124.4649429321289,124.4649429321289,124.4649429321289,124.4649429321289,130.30841064453125,130.30841064453125	0,0,0,0,0,0,0	0,0,53,54,102,313,342	0,2,0,0,0,1,1	0,4,0,0,0,2,2	0,22,0,0,0,23,4	0,5,60,61,2,739,3	0,5,0,0,0,739,3	0,0,0,0,0,0,0	0,0,0,0,0,0,0	671.json	
213	6	0.0025753227528184652	1	7	111.86735534667969	0	0	0	0	0	0	0	0	0	7136.json	
164	3	0.7487866282463074	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	7508.json	
782	3	0.041726499795913696	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	4361.json	
1315	6,6,6,6	0.32811254262924194,0.32811254262924194,0.2705390155315399,0.2572430968284607	2,2,2,2	2,2,2,2	114.74968719482422,114.74968719482422,114.74968719482422,114.96261596679688	0,0,0,0	0,465,544,1102	0,0,2,1	0,0,4,2	0,0,15,7	0,7157,32,739	0,0,32,739	0,0,0,0	0,0,1,0	11843.json	
1577	3,3	0.7106853127479553,0.7106853127479553	1,1	0,0	132.25152587890625,132.25152587890625	1,1	0,727	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	6629.json	
164	3	0.49260956048965454	1	0	130.07347106933594	1	0	0	0	0	0	0	0	0	3298.json	
2319	3,3,3,3	0.7627410292625427,0.7654753923416138,0.7508001923561096,0.7508001923561096	1,1,1,1	0,0,0,0	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	1,1,1,1	0,28,132,1469	0,0,3,0	0,0,6,0	0,28,3,0	0,18,35,7157	0,3,5,0	0,0,0,0	0,0,0,0	2617.json	
2131	31,8,8,8	0.006591081153601408,0.7886213660240173,0.7886213660240173,0.7886213660240173	6,2,2,2	10,1,1,1	79.57623291015625,110.22791290283203,110.22791290283203,110.22791290283203	0,0,0,0	0,4,1234,1281	0,3,0,0	0,29,0,0	0,658,0,0	0,5,21,7157	0,5,15,0	0,0,0,0	0,0,0,0	6338.json	
206	8,14	0.07032513618469238,0.07266183197498322	3,4	3,5	107.9062271118164,94.99429321289062	0,0	0,96	0,7	0,8	0,211	0,1	0,1	0,0	0,0	7390.json	
864	3,3	0.4017590284347534,0.4017590284347534	1,1	0,0	131.03103637695312,131.03103637695312	1,1	0,14	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	8441.json	
247	4,6	0.0033522476442158222,0.028351284563541412	1,2	3,2	121.90362548828125,114.54450988769531	0,0	0,65	0,3	0,4	0,50	0,1	0,1	0,0	0,0	5951.json	
1242	3,3	0.5666608214378357,0.5666608214378357	1,1	1,1	130.45266723632812,130.45266723632812	0,0	0,392	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	1475.json	
2199	3,3,3	0.530102550983429,0.530102550983429,0.530102550983429	1,1,1	0,0,0	129.81976318359375,129.81976318359375,129.81976318359375	0,0,0	0,467,1348	0,0,0	0,0,0	0,0,0	0,48,7157	0,31,0	0,0,0	0,0,0	8639.json	
1731	3,3	0.7553348541259766,0.7553348541259766	1,1	0,0	132.9956512451172,132.9956512451172	0,0	0,881	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	8809.json	
527	5,9,6	0.06410422921180725,0.009601571597158909,0.20077303051948547	1,1,1	0,6,0	120.96249389648438,105.44107055664062,114.91886901855469	0,0,0	0,264,281	0,6,1	0,8,5	0,315,195	0,1,1	0,1,1	0,0,0	0,1,0	2023.json	
725	8,11,10,11,15,15	0.0,0.0,0.0,1.1362782242940739E-4,0.0,0.0	1,1,1,1,1,1	15,15,15,15,25,25	104.6204833984375,99.46153259277344,101.82347106933594,100.23983764648438,93.06411743164062,93.03048706054688	0,0,0,0,0,0	0,7,134,240,247,247	0,4,6,4,4,2	0,6,13,7,4,4	0,78,135,52,232,18	0,1,1,5,4,13	0,1,1,5,4,10	0,0,0,0,0,0	0,1,0,0,0,0	3364.json	
743	3	0.2219216674566269	1	1	131.28770446777344	1	0	0	0	0	0	0	0	0	7847.json	
2101	3,3,3	0.8853234052658081,0.7047752737998962,0.7047752737998962	1,1,1	0,0,0	133.59722900390625,132.4454345703125,132.4454345703125	1,1,1	0,0,1251	0,1,0	0,2,0	0,5,0	0,5,7157	0,5,0	0,0,0	0,0,0	119.json	
1443	11,10,11,10,9,14,14,14,16,14	0.07637957483530045,0.17157085239887238,0.08654622733592987,0.17157085239887238,0.1761978417634964,0.14142082631587982,0.13991259038448334,0.13991259038448334,0.12086817622184753,0.04847399890422821	3,3,3,3,3,4,4,4,5,4	4,1,2,1,1,2,2,2,3,3	101.75846099853516,104.82258605957031,102.21104431152344,104.82258605957031,106.69832611083984,96.96104431152344,96.96104431152344,96.96104431152344,93.94026184082031,96.76705169677734	0,0,0,0,0,0,0,0,0,0	0,0,11,187,191,329,329,592,1340,1340	0,2,2,1,1,8,1,0,3,1	0,5,3,3,3,11,2,0,4,4	0,113,79,79,11,111,3,0,42,59	0,9,9,5,6,1,1,7157,6,5	0,9,9,5,6,1,1,0,6,5	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	6048.json	
92	3	0.7797330617904663	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	12783.json	
607	9	0.0	1	2	104.29199981689453	0	0	0	0	0	0	0	0	0	4886.json	
782	3	0.850714921951294	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	761.json	
922	3,3,3,3,3	0.008398613892495632,0.008398613892495632,0.123723104596138,0.11530236154794693,0.11530236154794693	1,1,1,1,1	0,0,0,0,0	132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125	1,1,1,1,1	0,72,118,330,372	0,0,1,3,0	0,0,2,6,0	0,0,7,3,0	0,7157,142,19,21	0,0,142,5,7	0,0,0,0,0	0,0,1,0,0	437.json	
1942	3,3,3,3	0.9482578039169312,0.5675527453422546,0.5675527453422546,0.6777045726776123	1,1,1,1	0,0,0,0	132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125	1,1,1,1	0,1070,1092,1444	0,0,0,1	0,0,0,2	0,1,0,8	0,520,7157,24	0,62,0,24	0,0,0,0	0,1,0,0	3952.json	
12	3,3	0.8402604460716248,0.8402604460716248	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,2	0,0	0,0	0,0	0,385	0,0	0,0	0,0	11262.json	
