Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3309	3,3	0.9424975514411926,0.9426331520080566	1,1	1,1	129.93223571777344,129.93223571777344	0,0	0,1198	0,1	0,2	0,15	0,16	0,16	0,0	0,0	11972.json	
2829	4	0.7682478427886963	1	1	125.27178192138672	0	0	0	0	0	0	0	0	0	1182.json	
3972	5,5,4,4	0.5717105865478516,0.6446119546890259,0.7810994982719421,0.7003340125083923	1,1,1,1	1,1,1,1	119.57592010498047,119.57592010498047,123.28064727783203,123.85247039794922	0,0,0,0	0,52,144,162	0,3,1,1	0,6,3,2	0,68,21,36	0,146,52,369	0,97,50,248	0,0,0,0	0,1,1,1	27259.json	
2883	4,4,4	0.16603292524814606,0.16603292524814606,0.16603292524814606	1,1,1	1,1,1	125.27178192138672,125.27178192138672,125.27178192138672	0,0,0	0,26,126	0,0,0	0,0,0	0,0,0	0,797,107	0,170,75	0,0,0	0,1,0	20958.json	
2760	3,3	0.06205090507864952,0.06205090507864952	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,1	0,0	0,0	0,0	0,169	0,0	0,0	0,0	23502.json	
2836	8	0.0066802725195884705	1	10	108.99722290039062	0	0	0	0	0	0	0	0	0	14173.json	
2304	4	0.6865412592887878	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	17951.json	
1459	4,4	0.6689274907112122,0.6689274907112122	1,1	1,1	125.02987670898438,125.02987670898438	0,0	0,1	0,0	0,0	0,0	0,19	0,2	0,0	0,1	4804.json	
1970	4,4	0.020834647119045258,0.019463788717985153	1,1	3,3	123.20073699951172,123.20073699951172	0,0	0,1014	0,2	0,4	0,8	0,328	0,328	0,0	0,1	17104.json	
3988	3	0.7925545573234558	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	28260.json	
3337	4,4,4	0.7483770251274109,0.7483770251274109,0.29805490374565125	1,1,1	1,1,1	123.85247039794922,123.85247039794922,122.5949478149414	0,0,0	0,274,462	0,0,2	0,0,4	0,0,57	0,1552,725	0,0,725	0,0,0	0,0,0	15992.json	
3829	3,3	0.10814760625362396,0.10814760625362396	1,1	2,2	128.4090576171875,128.4090576171875	0,0	0,20	0,0	0,0	0,0	0,13	0,8	0,0	0,1	28274.json	
2820	8,8,7	0.754399836063385,0.681686282157898,0.11078541725873947	1,1,1	0,2,2	109.88381958007812,108.55174255371094,110.88229370117188	0,0,0	0,1,224	0,3,1	0,6,5	0,71,28	0,13,4	0,13,4	0,0,0	0,1,0	26984.json	
3492	3,3	0.5957807898521423,0.1699472963809967	1,1	1,5	129.0215301513672,127.25540161132812	0,0	0,672	0,1	0,2	0,40	0,151	0,150	0,0	0,0	12156.json	
2581	3	0.2856465280056	1	0	131.1535186767578	0	0	0	0	0	0	0	0	0	6035.json	
3684	6,6,6	0.18296469748020172,0.182479128241539,0.182479128241539	3,3,3	3,3,3	114.4588623046875,114.4588623046875,114.4588623046875	0,0,0	0,198,305	0,1,0	0,2,0	0,8,0	0,31,249	0,31,0	0,0,0	0,1,0	1139.json	
3097	9,7	0.5797097086906433,0.41784459352493286	6,3	4,4	102.89078521728516,109.08848571777344	0,0	0,292	0,2	0,8	0,141	0,267	0,267	0,0	0,1	8754.json	
1829	3,3	0.8819847702980042,0.7050967216491699	1,1	0,0	131.91592407226562,130.99049377441406	0,0	0,320	0,1	0,2	0,22	0,6	0,6	0,0	0,0	11122.json	
2005	4	0.14076904952526093	1	0	124.05243682861328	0	0	0	0	0	0	0	0	0	25352.json	
2213	3	0.8357557654380798	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	20544.json	
2982	3	0.5347726941108704	1	0	130.621337890625	0	0	0	0	0	0	0	0	0	27572.json	
1158	4	0.20221711695194244	1	1	122.5949478149414	0	0	0	0	0	0	0	0	0	8541.json	
3684	7,7,7	0.15033352375030518,0.15147753059864044,0.15147753059864044	2,2,2	3,3,3	111.72637939453125,111.72637939453125,111.72637939453125	0,0,0	0,198,305	0,1,0	0,2,0	0,8,0	0,31,249	0,31,0	0,0,0	0,1,0	1421.json	
2411	3,3	0.8793350458145142,0.8793350458145142	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,792	0,0	0,0	0,0	0,58	0,0	0,0	0,0	18353.json	
2439	11,11,10,8,8,8,8	0.02547251060605049,0.022079551592469215,6.416146061383188E-4,0.0010566641576588154,0.0010242804419249296,9.396508103236556E-4,0.0032197709660977125	1,1,1,1,1,1,1	3,3,5,2,2,2,2	101.61357879638672,101.61357879638672,101.68478393554688,107.0255126953125,107.0255126953125,107.0255126953125,107.5732192993164	0,0,0,0,0,0,0	0,456,460,461,462,464,467	0,1,6,4,1,1,4	0,2,14,10,2,2,8	0,10,274,201,28,31,77	0,52,129,50,43,21,82	0,52,129,47,43,21,78	0,0,0,1,0,0,0	0,0,0,1,0,0,0	711.json	
3314	3	0.9108041524887085	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	7648.json	
2991	4,4	5.623731412924826E-4,0.0014626377960667014	1,1	0,1	125.64796447753906,125.27178192138672	0,0	0,155	0,2	0,4	0,13	0,1763	0,1763	0,0	0,0	13558.json	
3805	3,3,3,3,3,3	0.0861697569489479,0.0861697569489479,0.397076278924942,0.4112759232521057,0.4128516912460327,0.4128516912460327	1,1,1,1,1,1	2,2,2,2,2,2	128.1388702392578,128.1388702392578,128.83535766601562,128.83535766601562,128.83535766601562,128.83535766601562	0,0,0,0,0,0	0,9,13,74,91,440	0,0,2,1,1,0	0,0,4,2,2,0	0,0,69,6,11,0	0,100,68,89,160,151	0,0,47,73,150,24	0,0,0,0,1,0	0,1,1,1,1,1	16864.json	
1853	3	0.8094772696495056	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	2286.json	
2011	3	0.9320765733718872	1	0	132.9956512451172	0	0	0	0	0	0	0	0	0	23333.json	
2025	3,3	0.8987720608711243,0.9361560940742493	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,19	0,2	0,4	0,12	0,50	0,50	0,0	0,0	20840.json	
1268	26,24,28,28,10	1.5551091928500682E-4,0.0,0.0,0.0,0.022770315408706665	1,1,2,2,1	28,29,33,33,6	81.5512466430664,82.65684509277344,78.93818664550781,79.00215911865234,102.25959777832031	0,0,0,0,0	0,3,104,179,196	0,20,9,14,11	0,42,13,28,44	0,444,247,122,1522	0,27,83,47,45	0,27,83,47,45	0,0,0,0,0	0,0,0,1,0	4561.json	
2829	3	0.6107066869735718	1	0	130.99049377441406	0	0	0	0	0	0	0	0	0	1170.json	
2883	3,3	0.41595029830932617,0.41595029830932617	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,26	0,0	0,0	0,0	0,797	0,170	0,0	0,1	21196.json	
2080	3	0.9569166302680969	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	23163.json	
2957	4,4,4,4	0.19342775642871857,0.1881602257490158,0.1881602257490158,0.6729881167411804	1,1,1,1	1,1,1,1	122.5949478149414,122.5949478149414,122.5949478149414,123.85247039794922	0,0,0,0	0,22,22,100	0,2,0,2	0,4,0,4	0,38,0,58	0,18,368,797	0,18,0,170	0,0,0,0	0,0,1,1	21947.json	
2703	3,3	0.477759450674057,0.477759450674057	1,1	1,1	129.81280517578125,129.81280517578125	0,0	0,5	0,0	0,0	0,0	0,163	0,0	0,0	0,0	17159.json	
2703	3,3	0.7098435163497925,0.7098435163497925	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,5	0,0	0,0	0,0	0,163	0,0	0,0	0,0	17014.json	
3486	8,8	0.35168325901031494,0.3921242654323578	2,2	6,6	107.69369506835938,107.69369506835938	0,0	0,1081	0,1	0,2	0,10	0,174	0,174	0,0	0,1	18575.json	
2829	4	0.6864482760429382	1	1	125.27178192138672	0	0	0	0	0	0	0	0	0	1359.json	
1742	4	0.0	1	0	119.65786743164062	0	0	0	0	0	0	0	0	0	4868.json	
3344	3,3,3	0.9395173192024231,0.9395173192024231,0.8357557654380798	1,1,1	0,0,0	133.59722900390625,133.59722900390625,132.4454345703125	1,1,1	0,281,508	0,0,1	0,0,2	0,0,5	0,1552,1763	0,0,1763	0,0,0	0,0,0	14031.json	
1748	3	0.19691872596740723	1	1	130.7338104248047	0	0	0	0	0	0	0	0	0	6465.json	
2080	4	0.38458752632141113	1	1	124.26470947265625	0	0	0	0	0	0	0	0	0	23005.json	
3329	3,3,3	0.8387292623519897,0.8387292623519897,0.6165921092033386	1,1,1	0,0,0	133.59722900390625,133.59722900390625,132.4454345703125	1,1,1	0,266,493	0,0,1	0,0,2	0,0,5	0,1552,1763	0,0,1763	0,0,0	0,0,0	14527.json	
1800	3,4,4,4	0.842748761177063,0.0031051805708557367,3.117529267910868E-4,2.678360615391284E-4	1,1,1,1	0,3,3,4	129.37762451171875,121.70132446289062,120.90543365478516,120.35528564453125	0,0,0,0	0,117,234,713	0,2,2,1	0,3,4,2	0,110,29,23	0,10,4,2	0,10,4,2	0,0,0,0	0,0,0,0	6633.json	
3486	3,3,3	0.049827929586172104,0.01142202690243721,0.001469644601456821	1,1,1	1,1,6	128.21994018554688,127.50450134277344,125.61409759521484	0,0,0	0,676,1081	0,1,1	0,2,2	0,12,48	0,1,174	0,1,174	0,0,0	0,0,1	18560.json	
3867	3,3,4,4,4,4,4,4,4,4,4	0.09733704477548599,0.006029586773365736,0.0035732134710997343,0.004522720351815224,0.0034137738402932882,0.0012950921664014459,0.001187708112411201,0.001187708112411201,0.0013640335528180003,0.001258603297173977,0.001258603297173977	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	130.30841064453125,129.12539672851562,123.01455688476562,122.93054962158203,122.93054962158203,122.5160903930664,122.5160903930664,122.5160903930664,122.5160903930664,122.5160903930664,122.5160903930664	1,1,1,1,1,1,1,1,1,1,1	0,1,1,21,31,57,58,69,139,139,501	0,1,3,2,2,3,1,0,2,3,0	0,2,5,4,4,6,2,0,4,6,0	0,24,49,56,19,70,8,0,26,37,0	0,19,19,182,35,369,28,156,49,30,196	0,19,16,110,18,248,27,0,29,25,3	0,0,0,0,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1,1,1,1	7316.json	
2703	3,3	0.10318654030561447,0.10318654030561447	1,1	0,0	130.34019470214844,130.34019470214844	1,1	0,5	0,0	0,0	0,0	0,163	0,0	0,0	0,0	17087.json	
2836	3	0.24448475241661072	1	0	130.99049377441406	0	0	0	0	0	0	0	0	0	14974.json	
3972	7,55,55,7,4,4,66,66,64,63,63,69,69,69,69,74,74,71,71,71,73,70,70,70,70,69,67,63,62,65,72,72,71,74,77,77,77,77,77,77,77,77,79,82,80,82,84,84,79,87,87,88,88,88,88,92,92,92,96,96	0.004147246014326811,0.0,0.0,0.7793299555778503,0.43266406655311584,0.4335619807243347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2,17,17,2,1,1,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,20,20,21,21,21,21,21,20,22,22,22,22,22,22,23,23,23,24,24	2,61,61,2,2,2,70,67,63,59,59,61,64,64,64,66,66,75,75,75,77,76,76,76,76,74,72,72,70,79,82,81,79,77,77,83,82,83,83,84,84,74,76,76,74,76,78,78,94,100,100,98,100,102,102,99,99,105,106,105	109.36837768554688,59.93333435058594,59.93333435058594,110.56478881835938,122.47046661376953,122.47046661376953,55.950355529785156,56.04225540161133,56.7242546081543,56.93049240112305,56.93049240112305,55.06354904174805,54.9233512878418,54.9233512878418,54.9233512878418,53.403114318847656,53.403114318847656,54.15979766845703,54.15979766845703,54.22014617919922,53.82168960571289,54.9000244140625,54.9000244140625,54.9000244140625,54.927486419677734,55.25113296508789,55.75564956665039,56.79118347167969,57.20938491821289,55.96049880981445,53.745704650878906,53.73497772216797,54.09687423706055,53.44443130493164,52.48970031738281,52.4185676574707,52.45248031616211,52.44300079345703,52.44300079345703,52.374488830566406,52.374488830566406,52.61836624145508,52.05813980102539,51.10809326171875,51.6501579284668,51.10809326171875,50.4838752746582,50.4605712890625,51.552486419677734,49.012413024902344,49.012413024902344,48.9372444152832,48.90095520019531,48.8729248046875,48.88920974731445,47.8822135925293,47.83529281616211,47.691864013671875,46.6455078125,46.6848030090332	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,11,26,35,126,133,144,162,174,179,200,206,206,207,211,231,234,246,250,257,293,387,412,414,415,436,487,683,1083,1083,1084,1090,1090,1152,1154,1159,1160,1882,1918,1964,2197,2198,2198,2210,2219,2220,2259,2267,2269,2374,2374,2374,2446,2596,3096,3096,3230,3824	0,60,2,9,3,0,15,1,2,16,0,12,2,0,5,8,1,69,1,1,5,5,0,1,1,0,2,6,2,5,68,1,2,16,4,2,1,1,0,1,1,13,3,4,1,3,2,1,16,12,14,8,2,2,2,11,2,2,6,3	0,67,4,70,11,0,23,2,6,34,0,18,4,0,10,11,2,141,2,2,8,13,0,2,2,1,6,16,5,7,127,2,5,27,5,4,2,2,0,2,2,26,4,5,4,4,2,2,35,15,26,17,4,4,4,18,4,4,7,6	0,3263,42,3108,278,9,3623,43,169,295,0,308,40,0,16,233,9,797,10,45,211,160,0,5,12,49,74,186,65,258,701,25,102,514,130,66,11,11,0,34,10,288,100,99,100,100,130,11,962,528,1447,378,32,32,18,195,52,84,208,100	0,32,8,32,4,11,182,32,52,369,144,68,40,151,61,68,18,13,14,35,99,160,26,11,20,119,96,90,134,96,8,16,24,1,1,151,1,32,29,7,130,44,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,1,2,1	0,32,8,32,4,0,110,28,50,248,0,47,40,0,61,66,18,13,14,30,99,150,1,11,20,111,95,90,119,96,8,16,23,1,1,150,1,32,2,7,130,32,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,1,2,1	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1	11241.json	
2698	5,5,5	0.0025579221546649933,0.0025579221546649933,4.203306161798537E-4	1,1,1	0,0,1	115.40190887451172,115.40190887451172,116.08325958251953	0,0,0	0,0,61	0,0,4	0,0,9	0,0,75	0,163,52	0,0,48	0,0,0	0,0,0	17183.json	
3486	3,3	0.39208924770355225,0.8819847702980042	1,1	0,0	131.03103637695312,131.91592407226562	1,0	0,1081	0,2	0,4	0,36	0,174	0,174	0,0	0,1	18320.json	
3067	4,4,4,4	0.5580765008926392,0.5580765008926392,0.5580765008926392,0.6179767847061157	1,1,1,1	0,0,0,1	125.64796447753906,125.64796447753906,125.64796447753906,125.27178192138672	0,0,0,0	0,0,4,231	0,0,0,2	0,0,0,4	0,0,0,13	0,169,1552,1763	0,61,0,1763	0,0,0,0	0,0,0,0	13882.json	
2899	3,3,3	0.9228288531303406,0.9228288531303406,0.7871319055557251	1,1,1	0,0,0	133.59722900390625,133.59722900390625,132.4454345703125	1,1,1	0,40,67	0,0,1	0,0,2	0,0,5	0,220,357	0,50,357	0,0,0	0,1,0	20336.json	
2945	4,4,7,7,4,4	0.0,0.0,0.005556759890168905,0.005556759890168905,2.9956645448692143E-4,2.9956645448692143E-4	1,1,1,1,1,1	10,10,5,5,5,5	119.24628448486328,119.24628448486328,112.61447143554688,112.61447143554688,122.05278015136719,122.05278015136719	0,0,0,0,0,0	0,10,53,88,113,154	0,0,6,0,2,0	0,0,9,0,7,0	0,10,120,0,51,0	0,368,77,797,357,30	0,0,77,170,357,1	0,0,0,0,0,0	0,1,0,1,0,0	19901.json	
2841	3,3	0.6669530868530273,0.6669530868530273	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,84	0,0	0,0	0,0	0,644	0,0	0,0	0,0	5358.json	
3006	25,26,37,32	0.0068314289674162865,0.006004814524203539,1.0304163151886314E-4,1.4179538993630558E-4	4,4,5,5	10,11,17,15	83.62782287597656,82.46930694580078,74.27406311035156,77.0147933959961	0,0,0,0	0,5,892,1752	0,3,23,32	0,6,28,70	0,149,1077,243	0,6,2,3	0,6,2,3	0,0,0,0	0,1,1,1	10043.json	
2760	5,5	0.0,0.0	1,1	0,0	118.21444702148438,118.21444702148438	0,0	0,1	0,0	0,0	0,0	0,169	0,0	0,0	0,0	23490.json	
3116	4,4,4	0.6120743155479431,0.6120743155479431,0.6870401501655579	1,1,1	0,0,1	125.64796447753906,125.64796447753906,125.27178192138672	0,0,0	0,11,311	0,0,2	0,0,4	0,0,13	0,314,267	0,0,267	0,0,0	0,1,1	8631.json	
3117	3,3,3,3	0.8819847702980042,0.8819847702980042,0.7255340218544006,0.8819847702980042	1,1,1,1	0,0,0,0	131.91592407226562,131.91592407226562,130.45266723632812,131.91592407226562	0,0,0,0	0,12,312,1028	0,0,2,2	0,0,4,4	0,0,11,11	0,314,267,435	0,0,267,433	0,0,0,0	0,1,1,0	8839.json	
2098	3	0.06975250691175461	1	2	127.51214599609375	0	0	0	0	0	0	0	0	0	21642.json	
3810	3,3,3	0.8303338289260864,0.8303338289260864,0.8303338289260864	1,1,1	0,0,0	131.9385528564453,131.9385528564453,131.9385528564453	1,1,1	0,12,44	0,0,0	0,0,0	0,0,0	0,144,151	0,0,0	0,0,0	0,1,1	11075.json	
3005	3,3,3,3	0.09157375246286392,0.09157375246286392,0.09157375246286392,0.09157375246286392	1,1,1,1	2,2,2,2	128.3238067626953,128.3238067626953,128.3238067626953,128.3238067626953	0,0,0,0	0,18,33,248	0,2,0,0	0,4,0,0	0,18,0,0	0,151,480,644	0,85,16,0	0,0,0,0	0,0,0,0	5893.json	
2629	9,9,9	0.00910682138055563,0.00910682138055563,0.008911443874239922	2,2,2	8,8,8	104.55853271484375,104.55853271484375,104.55853271484375	0,0,0	0,10,35	0,0,2	0,0,4	0,0,16	0,181,53	0,0,26	0,0,0	0,1,0	18822.json	
3066	3,3	0.0,0.0	1,1	0,0	126.48982238769531,126.48982238769531	0,0	0,3	0,0	0,0	0,0	0,1552	0,0	0,0	0,0	13257.json	
2080	3	0.8466559052467346	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	22883.json	
1742	13	4.922092775814235E-4	2	12	96.8484115600586	0	0	0	0	0	0	0	0	0	5205.json	
2703	4,4,4	0.3877413868904114,0.3877413868904114,0.3806639611721039	1,1,1	1,1,1	124.6862564086914,124.6862564086914,124.6862564086914	0,0,0	0,5,733	0,0,1	0,0,2	0,0,7	0,163,55	0,0,55	0,0,0	0,0,0	17034.json	
1992	4	0.23131948709487915	1	1	122.5949478149414	0	0	0	0	0	0	0	0	0	15547.json	
3329	15,15,15,15	0.08928938955068588,0.08928938955068588,0.12133309245109558,0.0838342234492302	4,4,4,4	8,8,7,8	95.25272369384766,95.25272369384766,95.4593734741211,95.20675659179688	0,0,0,0	0,224,512,1240	0,0,1,1	0,0,2,2	0,0,19,21	0,314,12,12	0,0,12,12	0,0,0,0	0,1,0,0	9287.json	
3026	4,4,4,4	0.43474674224853516,0.4632726013660431,0.4632726013660431,0.4632726013660431	1,1,1,1	1,1,1,1	123.74861145019531,123.74861145019531,123.74861145019531,123.74861145019531	0,0,0,0	0,39,54,269	0,1,0,0	0,2,0,0	0,5,0,0	0,151,480,644	0,85,16,0	0,0,0,0	0,0,0,0	5959.json	
3253	3,3,3,3	0.08832120150327682,0.08832120150327682,0.08832120150327682,0.08832120150327682	1,1,1,1	2,2,2,2	129.2378692626953,129.2378692626953,129.2378692626953,129.2378692626953	0,0,0,0	0,184,577,654	0,0,0,0	0,0,0,0	0,0,0,0	0,166,192,392	0,0,0,0	0,0,0,0	0,0,0,0	25937.json	
3749	4,4,5	5.659591988660395E-4,5.659591988660395E-4,0.0027167419902980328	1,1,1	1,1,1	122.36370849609375,122.36370849609375,118.14622497558594	0,0,0	0,373,939	0,0,1	0,0,1	0,0,19	0,690,2	0,131,2	0,0,0	0,1,1	24881.json	
3724	7,7,7,7,6,7,7,7,7,7,3	0.4353782832622528,0.4244660437107086,0.4419166147708893,0.385881632566452,0.3856588900089264,0.2424648404121399,0.2835080623626709,0.3224406838417053,0.2925429940223694,0.26774200797080994,0.7019529342651367	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,2	108.95103454589844,108.95103454589844,108.95103454589844,108.5435562133789,111.04080200195312,107.13309478759766,107.4574966430664,107.4574966430664,107.13309478759766,106.8244400024414,131.91592407226562	0,0,0,0,0,0,0,0,0,0,0	0,0,5,48,188,206,207,231,558,754,875	0,1,4,5,3,4,5,4,1,1,1	0,2,8,10,6,7,10,8,2,2,6	0,12,101,130,99,127,122,78,39,31,561	0,48,97,36,90,118,43,76,27,26,35	0,43,93,36,90,87,43,64,27,26,35	0,0,0,0,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1,1,1,1	11687.json	
2405	4	0.06449873000383377	1	2	124.361083984375	0	0	0	0	0	0	0	0	0	18128.json	
2574	3	0.1629808098077774	1	0	130.30841064453125	0	0	0	0	0	0	0	0	0	25775.json	
