Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3167	3,3,3,3,3	0.3952855169773102,0.3952855169773102,0.3952855169773102,0.3952855169773102,0.4369545578956604	1,1,1,1,1	0,0,0,0,0	130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406	0,0,0,0,0	0,17,114,675,1249	0,0,0,0,0	0,0,0,0,0	0,0,0,0,3	0,22,815,1476,2104	0,21,0,0,0	0,0,0,0,0	0,0,0,0,0	2874.json	
1862	3,5	0.5238890647888184,0.562146008014679	1,1	0,1	131.91592407226562,120.237548828125	0,0	0,1259	0,3	0,4	0,86	0,24	0,21	0,0	0,0	657.json	
1562	16,13,16	0.003922339994460344,0.003839771496132016,0.003922339994460344	5,4,5	8,7,8	92.13992309570312,96.78274536132812,92.13992309570312	0,0,0	0,959,980	0,0,5	0,5,5	0,202,202	0,1,1	0,1,1	0,0,0	0,0,0	257.json	
1765	3,3	0.9489354491233826,0.9489354491233826	1,1	0,0	130.99049377441406,130.99049377441406	0,0	0,1108	0,0	0,0	0,0	0,8	0,0	0,0	0,0	192.json	
2329	27,27,27,27,27,27,27,27	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4,4,4,4,4,4,4,4	17,17,17,17,17,17,17,17	79.725830078125,79.74378967285156,79.74378967285156,79.74378967285156,79.74378967285156,79.74378967285156,79.74378967285156,79.74378967285156	0,0,0,0,0,0,0,0	0,287,411,1134,1212,1467,1513,1727	0,1,0,1,4,1,3,2	0,2,0,2,8,2,6,4	0,27,0,9,36,9,45,12	0,20,2104,61,23,38,40,17	0,20,0,33,23,38,40,17	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1374.json	
3605	12,12,12,12,12,12,12,12,12,12	0.5797914266586304,0.5574245452880859,0.5499681830406189,0.542657196521759,0.542657196521759,0.542657196521759,0.542657196521759,0.5389105081558228,0.5389105081558228,0.5389105081558228	5,5,5,5,5,5,5,5,5,5	0,0,0,0,0,0,0,0,0,0	101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219,101.40898132324219	0,0,0,0,0,0,0,0,0,0	0,0,0,60,197,552,1028,1051,1113,1687	0,1,1,1,0,0,0,1,0,0	0,2,2,2,0,0,0,2,0,0	0,11,2,9,0,0,0,1,0,0	0,2,2,2,567,815,74,2,1476,2104	0,2,2,2,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	3822.json	
414	3	0.5960857272148132	1	0	130.30841064453125	0	0	0	0	0	0	0	0	0	2993.json	
1839	3	0.46463286876678467	1	1	130.7338104248047	1	0	0	0	0	0	0	0	0	4335.json	
3310	33,33,37,37,37,37,37,21,5	5.92908647377044E-4,5.92908647377044E-4,5.716159357689321E-4,5.716159357689321E-4,5.716159357689321E-4,5.716159357689321E-4,5.664790514856577E-4,0.0019196579232811928,0.002167469123378396	5,5,5,5,5,5,5,3,1	11,11,11,11,11,11,11,6,3	77.09015655517578,77.09015655517578,75.23670959472656,75.23670959472656,75.23670959472656,75.23670959472656,75.23670959472656,87.36553955078125,115.84668731689453	0,0,0,0,0,0,0,0,0	0,257,443,447,733,818,1392,1677,3227	0,0,12,0,0,0,0,1,1	0,0,20,0,0,0,0,19,18	0,0,36,0,0,0,2,553,529	0,815,12,11,74,1476,2104,4,10	0,0,12,6,0,0,0,4,10	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	3783.json	
298	4	0.371641606092453	1	2	121.14502716064453	0	0	0	0	0	0	0	0	0	7139.json	
862	3,3	0.6880090236663818,0.30349162220954895	1,1	0,1	129.0215301513672,128.50894165039062	0,0	0,280	0,1	0,2	0,19	0,2	0,2	0,0	0,0	2768.json	
3711	3,3,3,3,3,3,3	0.9354972243309021,0.8994356989860535,0.8994356989860535,0.8994356989860535,0.8994356989860535,0.8994356989860535,0.8994356989860535	1,1,1,1,1,1,1	0,0,0,0,0,0,0	130.07347106933594,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812	0,0,0,0,0,0,0	0,1,303,658,1134,1219,1793	0,1,0,0,0,0,0	0,2,0,0,0,0,0	0,13,0,0,0,0,0	0,21,567,815,58,1476,2104	0,21,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	3679.json	
581	8,8,9,9	0.0914282500743866,0.0914282500743866,0.042618509382009506,0.042618509382009506	2,2,2,2	6,6,7,7	106.93269348144531,106.93269348144531,103.73160552978516,103.73160552978516	0,0,0,0	0,57,127,140	0,0,2,1	0,0,3,2	0,0,89,3	0,59,9,7	0,0,9,7	0,0,0,0	0,0,0,1	4723.json	
3544	3,3,3,3,3,3,3,3,3,3	0.6275659799575806,0.6275659799575806,0.6265138387680054,0.6265138387680054,0.6265138387680054,0.6265138387680054,0.6265138387680054,0.6265138387680054,0.5239477157592773,0.6265138387680054	1,1,1,1,1,1,1,1,1,1	0,0,2,2,2,2,2,2,1,2	132.25152587890625,132.25152587890625,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,132.086669921875,130.99049377441406	0,0,0,0,0,0,0,0,0,0	0,136,429,491,723,967,1052,1626,1913,2461	0,0,2,0,1,0,0,0,3,3	0,0,4,0,2,0,0,0,6,6	0,0,37,0,1,0,0,0,39,39	0,567,3,815,3,13,1476,2104,3,39	0,0,3,0,3,1,0,0,3,39	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	4363.json	
581	3,3	0.0,0.0	1,1	0,0	128.62307739257812,128.62307739257812	0,0	0,57	0,0	0,0	0,0	0,59	0,0	0,0	0,0	4673.json	
1433	4	0.48532000184059143	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	410.json	
272	8,11	0.014574936591088772,0.017895584926009178	2,3	2,2	107.69369506835938,101.14044189453125	0,0	0,0	0,4	0,5	0,69	0,11	0,11	0,0	0,0	6965.json	
2389	3,3,3,3	0.7238859534263611,0.7238859534263611,0.4992753863334656,0.6034114360809326	1,1,1,1	0,0,0,0	132.4454345703125,132.4454345703125,131.03103637695312,131.03103637695312	0,0,0,0	0,471,1194,1194	0,0,2,2	0,0,4,4	0,0,33,29	0,2104,40,61	0,0,40,33	0,0,0,0	0,0,0,0	1568.json	
2822	16,17,17,15,15,20	0.006454105954617262,0.007693656720221043,0.007693656720221043,0.005653174128383398,0.005653174128383398,0.0	6,6,6,5,5,6	4,4,4,4,4,8	91.45207214355469,90.46995544433594,90.46995544433594,93.02201080322266,93.02201080322266,86.93669891357422	0,0,0,0,0,0	0,245,330,432,904,1190	0,0,0,1,0,17	0,0,0,4,0,30	0,16,0,32,0,559	0,12,1476,4,2104,19	0,0,0,4,0,19	0,0,0,0,0,0	0,0,0,0,0,0	886.json	
1840	3	0.7626683115959167	1	0	132.086669921875	1	0	0	0	0	0	0	0	0	4537.json	
