Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4820	55,54,53,52,52,52,52,50,53,53,53,57,52,47,36,40,40,41,44,43,50,59,57,58,58,57,60,58,62,62,77,86,88,89,73,73	3.4161226358264685E-4,1.5736016212031245E-4,1.869690022431314E-4,2.7373453485779464E-4,2.7358817169442773E-4,2.7573679108172655E-4,1.6827751824166626E-4,2.4477383703924716E-4,1.105434785131365E-4,0.0,0.0,0.0,0.0,0.0,0.010844720527529716,0.0010072588920593262,0.0010072588920593262,0.001320975599810481,0.001079940004274249,0.0011421958915889263,6.134921568445861E-4,0.0,1.8041367002297193E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	13,12,12,12,12,12,12,12,13,13,13,14,12,11,8,8,8,8,9,9,11,13,13,13,13,13,14,13,14,14,19,22,22,22,14,14	24,25,24,22,22,22,22,21,24,24,24,29,25,25,12,12,12,13,14,14,16,22,20,23,24,22,24,25,24,25,30,33,35,36,35,36	63.220909118652344,63.86354064941406,64.3686294555664,64.17256927490234,64.17256927490234,64.15682983398438,64.17256927490234,65.01789093017578,63.469783782958984,63.469783782958984,63.469783782958984,61.37882995605469,63.843746185302734,66.09821319580078,74.6354751586914,72.48468017578125,72.48468017578125,71.9881591796875,70.23853302001953,70.70594024658203,66.8907241821289,62.763248443603516,63.74549865722656,62.856529235839844,62.74295425415039,63.33894348144531,61.94545364379883,62.7569580078125,61.50035095214844,61.35477828979492,55.47726058959961,52.31958770751953,51.688987731933594,51.34901428222656,56.74351119995117,56.647918701171875	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,11,117,120,160,160,161,173,203,205,208,217,260,521,758,1505,1506,1550,1550,1610,1615,1615,1615,1616,1638,1961,2162,2167,2175,2216,2216,2229,4153,4217,4220	0,6,1,1,3,1,3,3,4,9,4,6,0,5,30,5,0,2,3,0,9,24,0,2,1,3,4,11,10,1,15,11,2,2,10,1	0,11,3,3,6,2,4,8,4,15,4,6,16,15,78,6,0,2,3,1,11,38,2,3,2,4,4,24,16,2,15,13,2,3,36,2	0,314,63,78,16,4,123,95,214,319,284,362,920,288,1513,190,0,33,93,41,255,579,117,187,45,169,174,657,235,29,405,399,144,453,722,26	0,2,25,2,13,13,2,2,5,2,33,2,7,33,2,4,1024,8,1,4,2,1,6,1,1,1,1,5,4,3,4,4,3,1,15,1	0,2,25,2,13,6,2,2,5,2,33,2,7,33,2,4,0,8,1,4,2,1,6,1,1,1,1,5,4,3,4,4,3,1,15,1	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1	3536.json	
2742	3,3,3	0.07222018390893936,0.07239469140768051,0.07239469140768051	1,1,1	3,3,3	129.34671020507812,129.34671020507812,129.34671020507812	0,0,0	0,4,202	0,1,3	0,2,3	0,6,0	0,3,92	0,3,92	0,0,0	0,0,0	1623.json	
2113	3	0.4993886351585388	1	1	129.93223571777344	0	0	0	0	0	0	0	0	0	3162.json	
1421	3	0.5817953944206238	1	1	131.28770446777344	0	0	0	0	0	0	0	0	0	1043.json	
2522	33,33,33,39,36	0.001838843454606831,4.3813459342345595E-4,4.956176271662116E-4,0.0,2.990028297062963E-4	6,6,6,7,7	3,3,3,3,5	75.04165649414062,74.73245239257812,74.81117248535156,71.12124633789062,72.99948120117188	0,0,0,0,0	0,570,836,906,992	0,3,1,32,2	0,6,2,33,8	0,108,8,1553,204	0,134,32,2,8	0,134,32,2,8	0,0,0,0,0	0,0,0,0,0	1948.json	
4639	3,3,3	0.6835629343986511,0.04772258549928665,0.04772258549928665	1,1,1	0,0,0	129.9696044921875,128.3351287841797,128.3351287841797	0,0,0	0,9,1324	0,1,0	0,2,0	0,42,0	0,97,1024	0,97,0	0,0,0	0,0,0	3883.json	
1731	42,42	0.0,0.0	1,1	17,17	70.38798522949219,70.48359680175781	0,0	0,41	0,1	0,2	0,19	0,2	0,2	0,0	0,0	2314.json	
2726	9,7,7,7,7,7,5,7	0.8192381262779236,0.9816931486129761,0.9816931486129761,0.9877904653549194,0.9880204796791077,0.9878392815589905,0.9976807832717896,0.8211931586265564	1,1,1,1,1,1,1,1	6,2,2,2,2,2,1,2	104.73169708251953,111.2868423461914,111.2868423461914,111.58031463623047,111.58031463623047,111.58031463623047,120.13368225097656,112.0172119140625	0,0,0,0,0,0,0,0	0,47,47,55,62,63,74,180	0,1,1,2,1,1,1,3	0,4,2,4,2,2,5,4	0,115,1,11,1,3,80,132	0,17,10,35,34,23,137,43	0,17,10,34,34,23,61,43	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1973.json	
1952	5	0.02687208354473114	1	3	116.1898193359375	0	0	0	0	0	0	0	0	0	1923.json	
3761	30,30,30,40,40,40,38,38,39,39,39,39,39,41	1.4488249144051224E-4,1.4488249144051224E-4,1.4488249144051224E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4,4,4,9,9,9,8,8,8,8,8,8,8,9	13,13,13,13,14,12,11,12,12,12,13,12,13,12	76.9695053100586,76.9695053100586,76.9695053100586,70.34154510498047,70.26778411865234,70.48912811279297,71.79660034179688,71.71781158447266,71.22222137451172,71.1218490600586,71.06562805175781,71.1218490600586,71.06562805175781,70.00344848632812	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,108,446,799,829,831,831,831,832,832,890,3220,3311,3320	0,0,0,17,1,4,1,1,5,2,17,1,1,23	0,0,0,24,2,8,4,2,9,4,34,2,2,42	0,0,0,550,14,59,73,14,185,51,266,27,69,323	0,485,1024,8,1,1,1,1,1,1,1,9,2,6	0,0,0,8,1,1,1,1,1,1,1,9,2,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,1,1,0,0,1,0,1,0,1,0	1420.json	
