Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4176	35,37,37,37,34,28	0.010933231562376022,0.002791443606838584,0.0031458288431167603,0.0031505769584327936,0.002061697421595454,0.0014019940281286836	7,7,7,7,7,5	9,13,13,13,14,12	76.76728057861328,75.54319763183594,75.54319763183594,75.54319763183594,77.04898071289062,81.12989807128906	0,0,0,0,0,0	0,371,438,686,1689,2725	0,6,2,2,21,3	0,10,4,4,44,12	0,133,6,10,145,142	0,100,58,4,6,28	0,100,5,1,6,28	0,0,0,0,0,0	0,0,0,1,0,0	704.json	
4181	8,8	0.25710684061050415,0.25710684061050415	2,2	3,3	110.44464111328125,110.44464111328125	0,0	0,728	0,0	0,0	0,0	0,3504	0,0	0,0	0,0	5532.json	
2849	4,4	0.8074061870574951,0.8051262497901917	1,1	0,0	128.936767578125,128.936767578125	0,1	0,526	0,1	0,2	0,7	0,1	0,1	0,0	0,0	3785.json	
3597	11,11,10,11	0.03728276863694191,0.03728276863694191,0.03165685012936592,0.03728276863694191	2,2,2,2	4,4,3,4	101.44441986083984,101.44441986083984,103.27519989013672,101.44441986083984	0,0,0,0	0,143,343,372	0,0,0,1	0,0,1,1	0,0,10,10	0,3504,3,4	0,0,3,4	0,0,0,0	0,0,0,0	6184.json	
4810	4,41,40,41,41,42,42,46,46,58,58,58,58,56,56,56,56,60,60,60	0.13346073031425476,1.8976061255671084E-4,1.8989281670656055E-4,1.5149808314163238E-4,1.6042773495428264E-4,1.5681880176998675E-4,1.5681880176998675E-4,1.0945148096652701E-4,1.1417525092838332E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1,5,5,5,5,5,5,5,5,6,6,6,7,7,6,6,6,7,7,7	0,21,21,21,21,21,21,21,21,22,22,22,22,20,20,20,20,21,21,21	127.27810668945312,71.74444580078125,72.14447021484375,71.74444580078125,71.74444580078125,71.35406494140625,71.35406494140625,69.70329284667969,69.76789093017578,65.16898345947266,65.16898345947266,65.14954376220703,64.74778747558594,65.44464111328125,65.825439453125,65.77147674560547,65.77147674560547,64.16555786132812,64.16555786132812,64.12828063964844	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,9,9,9,25,188,367,372,445,835,890,892,894,1039,1292,1314,1356,1517,1548,1643	0,28,2,7,1,6,0,15,1,12,1,1,6,2,1,1,0,6,1,1	0,44,10,9,2,11,0,27,2,12,2,2,12,5,2,2,0,8,2,2	0,625,227,171,23,15,0,38,5,216,9,6,98,60,25,7,0,74,18,3	0,5,4,1,6,77,4202,49,559,1,92,4,24,18,1,14,3504,28,19,1	0,5,4,1,6,77,0,49,559,1,83,4,24,18,1,14,0,28,15,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0	6453.json	
2597	3	0.7747707962989807	1	0	134.26058959960938	0	0	0	0	0	0	0	0	0	3694.json	
3754	4,4	0.15375863015651703,0.15375863015651703	1,1	1,1	124.4649429321289,124.4649429321289	0,0	0,301	0,0	0,0	0,0	0,3504	0,0	0,0	0,0	3566.json	
4874	4,4,4,9,4,4,4,4,4,4,4	0.15555191040039062,0.15555191040039062,0.15555191040039062,0.02800152823328972,0.14250393211841583,0.14250393211841583,0.33257952332496643,0.33257952332496643,0.3358941674232483,0.020856859162449837,0.023150034248828888	1,1,1,2,1,1,1,1,1,1,1	3,3,3,5,3,3,2,2,1,1,1	124.05243682861328,124.05243682861328,124.05243682861328,105.83550262451172,124.05243682861328,124.05243682861328,125.41301727294922,125.41301727294922,125.0554428100586,123.47842407226562,123.75868225097656	1,1,1,0,1,1,1,1,0,0,0	0,35,35,49,63,64,179,431,1495,3907,3907	0,0,0,7,3,0,1,0,2,2,4	0,0,0,8,12,0,2,0,4,4,8	0,0,0,204,211,0,14,0,19,69,22	0,3537,3537,10,10,13,4,4202,10,52,71	0,0,0,10,10,0,4,0,10,50,70	0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,0,0,0,0,0,0,1	10827.json	
5282	19,19,19,19,19,19,19,19	0.09755168110132217,0.09755168110132217,0.09755168110132217,0.09755168110132217,0.09755168110132217,0.09755168110132217,0.09755168110132217,0.09649966657161713	4,4,4,4,4,4,4,4	12,12,12,12,12,12,12,12	91.12059783935547,91.12059783935547,91.12059783935547,91.12059783935547,91.12059783935547,91.12059783935547,91.12059783935547,91.12059783935547	0,0,0,0,0,0,0,0	0,443,443,448,448,472,839,1858	0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,6	0,0,0,0,0,0,18,3	0,3537,3537,578,62,604,4202,40	0,0,0,0,1,93,0,0	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0	730.json	
3754	4,4	0.6002179384231567,0.6002179384231567	1,1	0,0	128.936767578125,128.936767578125	1,1	0,301	0,0	0,0	0,0	0,3504	0,0	0,0	0,0	3489.json	
2542	29,23,24,25,25,20,21,21	0.029408324509859085,0.1347891241312027,0.08111435920000076,0.06211268901824951,0.08251314610242844,0.21525610983371735,0.12167487293481827,0.19875189661979675	5,5,5,5,5,4,4,4	19,13,18,20,18,17,19,18	80.27857971191406,84.7177734375,82.12307739257812,80.76797485351562,82.26288604736328,87.02784729003906,85.73751068115234,86.09738159179688	0,0,0,0,0,0,0,0	0,1379,1703,1703,2402,2402,2404,2464	0,5,5,3,2,3,3,2	0,17,7,4,5,11,5,4	0,369,224,99,171,234,78,52	0,15,4,3,3,8,2,6	0,15,4,3,3,8,2,6	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	5828.json	
5651	9,9,9,9,9,9,9	0.7945303916931152,0.7960699200630188,0.7960699200630188,0.7960699200630188,0.7960699200630188,0.7960699200630188,0.7960699200630188	2,2,2,2,2,2,2	1,1,1,1,1,1,1	106.39176940917969,106.39176940917969,106.39176940917969,106.39176940917969,106.39176940917969,106.39176940917969,106.39176940917969	0,0,0,0,0,0,0	0,659,812,812,841,1208,1912	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,64,0,0,0,0,0	0,2043,3537,3537,2462,4202,389	0,0,0,0,418,0,14	0,0,0,0,0,0,0	0,0,0,1,0,0,0	8864.json	
3091	14,22	0.009320572949945927,0.019138744100928307	6,6	4,4	96.28555297851562,88.68599700927734	0,0	0,2726	0,10	0,10	0,47	0,11	0,11	0,0	0,0	6741.json	
5154	4,4,4,4,4,4,4	0.6800180077552795,0.6800180077552795,0.6800180077552795,0.6800180077552795,0.6800180077552795,0.6800180077552795,0.6800180077552795	1,1,1,1,1,1,1	1,1,1,1,1,1,1	127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406	0,0,0,0,0,0,0	0,162,315,315,320,344,711	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,508,3537,3537,578,604,4202	0,0,0,0,0,93,0	0,0,0,0,0,0,0	0,0,0,1,0,0,0	957.json	
