Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2184	29,27,27,27,43,43,44,38,37,38,31	0.0,0.010029451921582222,0.010788483545184135,0.014825076796114445,1.8862583965528756E-4,1.6310627688653767E-4,1.6257420065812767E-4,0.0031078977044671774,0.0038986895233392715,0.0032970132306218147,0.015121019445359707	6,8,8,8,12,12,12,9,9,9,8	20,16,16,16,28,29,30,21,21,21,18	78.4417953491211,79.62415313720703,79.62415313720703,79.62415313720703,69.08576202392578,68.98727416992188,68.53834533691406,73.28801727294922,74.05514526367188,73.38853454589844,77.49646759033203	0,0,0,0,0,0,0,0,0,0,0	0,65,82,629,679,681,940,1160,1806,1806,1807	0,15,15,1,23,3,3,4,0,1,4	0,27,30,3,26,6,3,16,1,1,15	0,645,20,90,1136,170,52,629,49,45,283	0,10,74,2,25,7,1,5,5,1,27	0,10,72,2,24,7,1,5,5,1,27	0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,1,1	5355.json	
1210	18	0.03342767804861069	5	9	90.672607421875	0	0	0	0	0	0	0	0	0	5254.json	
3437	4,4,4,4,4	0.5225566625595093,0.4215441346168518,0.5225566625595093,0.4215441346168518,0.5320769548416138	2,1,2,1,1	1,1,1,1,0	123.33242797851562,125.67974090576172,123.33242797851562,125.67974090576172,125.79222106933594	1,1,1,1,1	0,385,386,406,491	0,1,1,1,1	0,2,2,2,2	0,36,36,36,14	0,8,8,11,7	0,8,8,11,7	0,0,0,0,0	0,0,0,0,0	6542.json	
1505	4	0.08180836588144302	1	0	128.936767578125	0	0	0	0	0	0	0	0	0	5352.json	
1595	4,4	0.8062152862548828,0.8062152862548828	1,1	1,1	125.41301727294922,125.41301727294922	0,0	0,1	0,0	0,0	0,0	0,30	0,24	0,0	0,0	9991.json	
1211	8	0.28702643513679504	3	2	108.72927856445312	0	0	0	0	0	0	0	0	0	7365.json	
1919	4	0.5507901310920715	1	0	127.42622375488281	1	0	0	0	0	0	0	0	0	10185.json	
2101	32,32	2.3551617050543427E-4,2.3948807211127132E-4	11,11	20,20	76.01312255859375,76.01312255859375	0,0	0,1961	0,1	0,2	0,6	0,20	0,20	0,0	0,0	5442.json	
1560	14,14	0.006816850043833256,0.004113841336220503	4,4	10,11	95.064208984375,94.84523010253906	0,0	0,1	0,1	0,2	0,17	0,3	0,3	0,0	0,0	14230.json	
2255	4,4,4,4,4	0.9102097749710083,0.9102097749710083,0.9102097749710083,0.9102097749710083,0.9102097749710083	1,1,1,1,1	0,0,0,0,0	128.936767578125,128.936767578125,128.936767578125,128.936767578125,128.936767578125	0,0,0,0,0	0,18,92,137,140	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,24,145,186,197	0,4,0,0,26	0,0,0,0,0	0,0,0,0,0	10698.json	
