Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1011	4,6,5,5,5,5,5	0.7346014380455017,0.4058140516281128,0.4177529215812683,0.18601466715335846,0.22253164649009705,0.21097655594348907,0.2296435832977295	1,2,2,2,2,2,2	3,6,5,6,5,5,5	126.04888916015625,115.81021118164062,119.3558120727539,117.77754974365234,119.3558120727539,119.3558120727539,119.3558120727539	0,0,0,0,0,0,0	0,3,365,454,454,499,606	0,3,0,1,1,1,1	0,4,1,2,2,2,2	0,68,25,59,2,5,4	0,122,520,6,7,166,227	0,103,392,6,7,122,227	0,1,0,0,0,0,0	0,1,0,0,1,0,0	2800.json	
1360	3,3,3,3,3	0.9005993008613586,0.9254549741744995,0.9254549741744995,0.9248546957969666,0.9066267013549805	1,1,1,1,1	0,0,0,0,0	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	1,1,1,1,1	0,65,76,297,792	0,1,0,3,1	0,2,0,6,2	0,9,0,16,6	0,166,108,668,265	0,125,35,126,227	0,0,0,0,0	0,1,0,0,0	2718.json	
795	15,15,15,19,19	0.04645766317844391,0.04585568234324455,0.04645766317844391,0.036843907088041306,0.019992468878626823	3,3,3,4,4	5,5,5,6,6	94.48247528076172,94.45079040527344,94.48247528076172,89.46541595458984,89.06903076171875	0,0,0,0,0	0,276,280,280,698	0,1,3,5,1	0,2,6,6,2	0,10,31,145,24	0,3,367,3,28	0,3,367,3,28	0,0,1,0,0	0,0,1,0,1	5100.json	
1205	12,13,6	0.0626550167798996,0.07013135403394699,0.8858071565628052	6,6,3	4,4,1	96.70801544189453,95.41132354736328,113.09796142578125	0,0,0	0,142,189	0,7,4	0,13,15	0,20,362	0,668,359	0,126,344	0,0,0	0,0,0	2771.json	
644	3,3,5	0.07180821150541306,0.04904758185148239,0.022679559886455536	1,1,1	1,1,2	129.47398376464844,129.47398376464844,117.93550109863281	0,1,0	0,6,124	0,2,3	0,4,4	0,43,124	0,234,22	0,204,22	0,0,0	0,0,0	3467.json	
999	3,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0	1,1,1,1,1,1	1,2,2,2,2,2	125.18699645996094,120.46957397460938,120.46957397460938,120.46957397460938,120.6494140625,120.6494140625	0,0,0,0,0,0	0,133,155,353,425,487	0,3,3,0,1,0	0,5,6,0,2,0	0,57,74,2,32,0	0,40,233,520,34,166	0,40,218,392,34,122	0,0,0,0,0,0	0,0,0,0,0,0	2990.json	
217	8,8,8	0.0029735956341028214,0.0033093439415097237,0.002134118927642703	2,2,2	6,6,6	106.24530792236328,106.01265716552734,105.98706817626953	0,0,0	0,7,19	0,1,1	0,2,2	0,10,20	0,10,3	0,10,3	0,0,0	0,0,0	3104.json	
527	5	0.3167792558670044	2	3	116.62455749511719	0	0	0	0	0	0	0	0	0	2134.json	
572	3	0.8888612389564514	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	1578.json	
577	10,11	0.3200969099998474,0.23661856353282928	5,5	0,0	104.14654541015625,102.037353515625	0,0	0,45	0,1	0,1	0,47	0,9	0,9	0,0	0,0	1278.json	
