Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1430	4	0.06020568311214447	1	2	121.82937622070312	0	0	0	0	0	0	0	0	0	1182.json	
800	42,42,42,42,42	0.0,0.0,1.0832955740625039E-4,0.0,0.0	8,8,8,8,8	16,15,17,16,15	71.81417083740234,71.91817474365234,71.7452621459961,71.82779693603516,71.95433044433594	0,0,0,0,0	0,77,193,469,497	0,1,7,2,2	0,2,14,4,4	0,485,112,33,38	0,18,230,32,7	0,18,230,32,7	0,0,0,0,0	0,0,0,0,1	801.json	
1388	4,5	0.4936700165271759,0.025717126205563545	1,1	1,6	129.14767456054688,119.46654510498047	0,0	0,3	0,2	0,3	0,118	0,32	0,32	0,0	0,0	1781.json	
1549	12,14	0.22623439133167267,0.43964728713035583	3,3	4,4	100.07637023925781,97.14387512207031	0,0	0,541	0,2	0,2	0,149	0,33	0,33	0,0	0,0	2809.json	
1407	3	0.9366090297698975	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	1139.json	
1030	5	0.6732470989227295	2	2	118.43690490722656	0	0	0	0	0	0	0	0	0	2838.json	
1430	4	0.05946987494826317	1	2	121.82937622070312	0	0	0	0	0	0	0	0	0	1170.json	
1437	4,4,4	0.7739533185958862,0.8272207379341125,0.8272207379341125	1,1,1	0,0,0	126.62725830078125,126.62725830078125,126.62725830078125	0,0,0	0,8,150	0,1,0	0,2,0	0,4,0	0,17,88	0,17,1	0,0,0	0,0,0	2100.json	
1494	4,4,4	0.6456195712089539,0.6456195712089539,0.6456195712089539	1,1,1	0,0,0	126.62725830078125,126.62725830078125,126.62725830078125	0,0,0	0,0,207	0,0,0	0,0,0	0,0,0	0,56,88	0,1,1	0,0,0	0,0,0	2080.json	
1292	4,4	0.5210161209106445,0.5210161209106445	1,1	1,1	126.19583892822266,126.19583892822266	0,0	0,50	0,0	0,0	0,0	0,33	0,27	0,0	0,0	2413.json	
1188	4	0.6385791897773743	1	0	126.62725830078125	1	0	0	0	0	0	0	0	0	1589.json	
1539	4	0.8761157989501953	1	0	128.936767578125	0	0	0	0	0	0	0	0	0	213.json	
1474	21,36,37,37,37,37,37,37,37,37	0.0013277536490932107,8.664803463034332E-4,9.762936388142407E-4,8.394354372285306E-4,8.124360465444624E-4,6.271738093346357E-4,5.151776713319123E-4,5.457434454001486E-4,5.438336520455778E-4,5.892859771847725E-4	4,7,7,7,7,7,7,7,7,7	11,12,13,14,14,14,15,15,15,14	85.46429443359375,73.93057250976562,73.42243957519531,73.35038757324219,73.26388549804688,73.217041015625,73.13236999511719,73.13236999511719,73.13236999511719,73.2558364868164	0,0,0,0,0,0,0,0,0,0	0,21,237,273,286,721,766,867,1023,1143	0,26,1,1,1,1,1,1,1,2	0,37,2,2,2,2,2,2,2,4	0,509,30,20,21,8,10,5,2,28	0,1,1,2,1,21,40,230,374,32	0,1,1,2,1,21,40,230,374,32	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,1,0,0,0,0	966.json	
1385	4	0.8564833402633667	1	0	125.96089172363281	0	0	0	0	0	0	0	0	0	1706.json	
777	79,79,79,79,79	0.0,0.0,0.0,0.0,0.0	14,14,14,14,14	45,45,46,48,48	56.49437713623047,56.49437713623047,56.47673416137695,56.38100814819336,56.363975524902344	0,0,0,0,0	0,40,73,170,326	0,2,1,2,11	0,4,2,4,22	0,12,12,29,22	0,157,2,230,374	0,124,2,230,374	0,0,0,0,0	0,0,0,0,0	944.json	
1279	3,3,3	0.6928300261497498,0.5559430122375488,0.9383834600448608	1,1,1	1,1,1	130.99049377441406,130.99049377441406,131.43582153320312	0,0,0	0,16,393	0,1,1	0,2,2	0,19,8	0,9,31	0,9,31	0,0,0	0,0,0	2743.json	
1539	6,15,15,20,10,10,9,9,6,10	0.15829017758369446,0.0045400685630738735,0.004596858285367489,7.083225063979626E-4,0.016481518745422363,0.018459191545844078,0.09167489409446716,0.19666831195354462,0.3721817433834076,0.19059337675571442	1,3,3,4,2,2,2,2,1,2	5,13,13,17,9,9,7,6,4,7	115.4139404296875,95.06539154052734,95.10960388183594,88.9974594116211,104.13898468017578,104.13898468017578,106.72266387939453,107.23184967041016,115.71116638183594,104.9107666015625	0,0,0,0,0,0,0,0,0,0	0,33,64,108,108,188,220,236,358,802	0,10,1,4,2,2,0,1,1,5	0,11,2,4,14,4,1,2,5,5	0,218,8,96,218,6,39,14,54,110	0,185,61,5,20,4,1,5,13,1	0,185,61,5,20,4,1,5,13,1	0,0,1,0,0,0,0,0,0,0	0,0,1,0,0,0,0,1,0,0	1931.json	
1493	10,10,8,8,8,9,9,9,12,13	0.03335881605744362,0.033819716423749924,0.01636090688407421,0.004695338197052479,3.679807123262435E-4,1.2677392805926502E-4,0.0,0.0,0.0,2.8595305047929287E-4	3,3,2,2,2,2,2,2,3,3	8,8,13,14,15,18,19,19,24,21	103.08206939697266,103.08206939697266,105.85021209716797,105.47885131835938,105.24943542480469,102.53572845458984,102.3773422241211,102.3773422241211,96.15277862548828,95.21295928955078	0,0,0,0,0,0,0,0,0,0	0,1,67,108,134,187,250,321,520,907	0,1,5,1,1,1,1,1,3,2	0,2,11,2,3,1,2,2,3,4	0,13,108,28,20,68,27,4,118,51	0,2,9,32,38,5,33,9,4,38	0,2,9,32,38,5,27,9,4,38	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	1779.json	
1028	4	0.7349000573158264	1	0	126.62725830078125	0	0	0	0	0	0	0	0	0	391.json	
1506	3	0.811821460723877	1	0	135.83412170410156	0	0	0	0	0	0	0	0	0	2330.json	
