Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3099	8,8,8,8,8,8,17,18,16,18,18,17,17,13	7.794052362442017E-4,7.794052362442017E-4,8.735974552109838E-4,8.735974552109838E-4,8.735974552109838E-4,8.735974552109838E-4,0.003932671155780554,0.002972738351672888,0.0036818275693804026,0.002972738351672888,0.0028257297817617655,0.0024119308218359947,0.0024119308218359947,3.329541068524122E-4	2,2,2,2,2,2,4,4,3,4,4,4,4,2	10,10,10,10,10,10,10,11,12,11,11,13,13,16	106.10049438476562,106.10049438476562,105.79518127441406,105.79518127441406,105.79518127441406,105.79518127441406,91.15697479248047,89.91657257080078,92.0722885131836,89.91657257080078,89.91657257080078,90.66625213623047,90.66625213623047,94.59347534179688	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1067,1123,1137,1712,1771,1813,1823,1827,1838,1867,1927	0,0,8,0,0,0,14,1,1,3,1,20,0,7	0,0,16,0,0,0,16,1,4,4,2,41,0,21	0,0,78,0,0,0,334,24,58,58,8,214,0,390	0,793,556,959,959,959,9,172,454,262,255,161,83,82	0,0,556,0,0,0,9,172,454,262,255,161,3,82	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,1,0,0,0	1182.json	
1131	5	0.5500199794769287	1	2	120.63774108886719	0	0	0	0	0	0	0	0	0	3371.json	
1219	3	0.6221574544906616	1	0	130.57513427734375	0	0	0	0	0	0	0	0	0	801.json	
940	3	0.7578468918800354	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	4804.json	
1638	11,11,11,11,11,11,11,3,3,3	0.05876632034778595,0.09484316408634186,0.09619099646806717,0.09619099646806717,0.15448683500289917,0.15448683500289917,0.11698825657367706,0.7176809906959534,0.6744791269302368,0.6744791269302368	3,3,3,3,3,3,3,1,1,1	5,5,5,5,5,5,5,1,1,1	102.27546691894531,102.51826477050781,102.51826477050781,102.51826477050781,102.51826477050781,102.51826477050781,102.51826477050781,130.99049377441406,130.99049377441406,130.99049377441406	0,0,0,0,0,0,0,0,0,0	0,1,14,23,349,355,372,373,699,803	0,1,0,0,4,0,1,1,1,0	0,2,0,0,8,0,2,10,2,0	0,12,1,0,25,0,9,262,8,0	0,1,444,248,168,603,77,12,153,1290	0,1,0,0,154,13,77,12,153,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	6035.json	
475	8,8,9,10	0.002455503446981311,0.002261751564219594,0.0020716728176921606,4.847691161558032E-4	1,1,1,1	9,9,10,14	105.42206573486328,105.42206573486328,103.11821746826172,100.29484558105469	0,0,0,0	0,11,90,196	0,1,1,1	0,2,1,1	0,4,24,89	0,43,96,93	0,38,96,93	0,0,0,0	0,0,0,0	1139.json	
1191	3,3,3,3	0.5627080202102661,2.3456908820662647E-4,0.0,0.0	1,1,2,2	0,4,7,7	131.03103637695312,125.56587982177734,123.64588928222656,123.408935546875	0,0,0,0	0,0,3,208	0,1,1,1	0,2,2,2	0,80,39,12	0,81,91,288	0,81,91,288	0,0,0,0	0,0,0,0	1421.json	
946	3	0.31814098358154297	1	1	130.07347106933594	0	0	0	0	0	0	0	0	0	711.json	
951	3	0.1820748895406723	1	1	129.69032287597656	0	0	0	0	0	0	0	0	0	2286.json	
1188	3,3,3	0.5467407703399658,0.22598877549171448,0.22598877549171448	1,1,1	0,0,0	133.59722900390625,133.59722900390625,133.59722900390625	1,1,1	0,0,20	0,2,0	0,4,0	0,20,0	0,25,45	0,25,1	0,0,0	0,0,0	4561.json	
1707	5,5,5,5,5,5,5	0.8361298441886902,0.8361298441886902,0.8361298441886902,0.8361298441886902,0.8361298441886902,0.8283026814460754,0.8283026814460754	1,1,1,1,1,1,1	1,1,1,1,1,1,1	120.85002136230469,120.85002136230469,120.85002136230469,120.85002136230469,120.85002136230469,120.85002136230469,120.85002136230469	0,0,0,0,0,0,0	0,69,72,83,424,565,872	0,0,0,0,0,1,0	0,0,0,0,0,2,0	0,0,0,0,0,8,0	0,337,76,444,603,24,1290	0,3,0,0,13,24,0	0,0,0,0,0,0,0	0,0,0,0,0,1,0	6661.json	
3099	5,5,5,5,5,5,13,14,14,14,11	0.001693052239716053,0.001693052239716053,0.0020025938283652067,0.0020025938283652067,0.0020025938283652067,0.0020025938283652067,0.3104565143585205,0.224764883518219,0.22328922152519226,0.21986033022403717,0.00706229405477643	1,1,1,1,1,1,3,3,3,3,2	6,6,6,6,6,6,6,7,7,7,11	116.33314514160156,116.33314514160156,115.90657806396484,115.90657806396484,115.90657806396484,115.90657806396484,97.2583236694336,95.65644073486328,95.65644073486328,95.75711059570312,98.7487564086914	0,0,0,0,0,0,0,0,0,0,0	0,0,1,1067,1123,1137,1712,1771,1827,1867,1927	0,0,5,0,0,0,12,1,1,0,5	0,0,10,0,0,0,14,1,2,0,15	0,0,50,0,0,0,170,24,8,118,237	0,793,556,959,959,959,9,172,255,83,82	0,0,556,0,0,0,9,172,255,3,82	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0	1170.json	
1191	3,3,3,3	2.0724025671370327E-4,0.0,0.0,0.0	1,1,2,2	4,6,9,9	125.56587982177734,123.93971252441406,122.35730743408203,122.16075897216797	0,0,0,0	0,0,3,208	0,1,1,1	0,2,2,2	0,42,39,12	0,81,91,288	0,81,91,288	0,0,0,0	0,0,0,0	1359.json	
940	6	0.9353203177452087	3	2	112.37601470947266	0	0	0	0	0	0	0	0	0	4868.json	
1616	18,26,26,26,26,26,26,26,28,28,28,28,28	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	5,9,9,9,9,9,9,9,10,10,10,10,11	18,27,27,27,27,27,27,26,30,31,31,31,33	89.17615509033203,79.67924499511719,79.67924499511719,79.67924499511719,79.67924499511719,79.67924499511719,79.67924499511719,79.78659057617188,77.74688720703125,77.65233612060547,77.65233612060547,77.65233612060547,77.04761505126953	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,327,328,328,333,336,536,646,677,782,1300	0,10,0,2,2,4,0,2,9,2,2,0,3	0,10,0,4,4,8,0,4,14,5,4,0,5	0,469,0,20,20,20,0,31,226,104,40,0,120	0,3,248,168,14,26,603,2,1,1,174,1290,1	0,3,0,154,14,26,13,2,1,1,174,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	6465.json	
940	3	0.7142124772071838	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	4857.json	
