Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
899	8,3,3,3,3,3	0.9998223185539246,0.5044280290603638,0.5243769288063049,0.687065839767456,0.687065839767456,0.687065839767456	1,1,1,1,1,1	1,2,2,2,2,2	110.03591918945312,129.2428436279297,129.2428436279297,128.62307739257812,128.62307739257812,128.62307739257812	0,0,0,0,0,0	0,0,0,0,1,84	0,1,1,1,0,0	0,7,2,2,0,0	0,463,7,18,0,0	0,7,6,12,13,248	0,7,6,3,0,1	0,0,0,0,0,0	0,0,0,0,0,0	8555.json	
2665	3,3,3	0.2496080845594406,0.25055620074272156,0.25055620074272156	1,1,1	1,1,1	129.58164978027344,129.58164978027344,129.58164978027344	0,0,0	0,64,724	0,3,0	0,6,0	0,21,0	0,323,598	0,316,1	0,0,0	0,0,0	10129.json	
458	27,28	0.008069663308560848,0.005810065194964409	10,10	8,8	81.77702331542969,80.84178161621094	0,0	0,325	0,1	0,1	0,47	0,31	0,31	0,0	0,1	2816.json	
2309	4,4,4	0.8034611344337463,0.8034611344337463,0.8031912446022034	1,1,1	0,0,0	127.27810668945312,127.27810668945312,127.78498840332031	1,1,1	0,368,538	0,0,1	0,0,2	0,0,6	0,247,34	0,0,34	0,0,0	0,0,0	6402.json	
172	3,3,3,3	0.07440588623285294,0.07440588623285294,1.5418586554005742E-4,1.5418586554005742E-4	1,1,1,1	1,1,1,1	129.34671020507812,129.34671020507812,127.17938995361328,127.17938995361328	0,0,0,0	0,12,14,30	0,0,1,0	0,0,2,0	0,0,20,0	0,410,388,149	0,282,388,4	0,0,0,0	0,0,0,0	5268.json	
2732	15,14,18,18,18,18,18,18	0.015302161686122417,0.020052585750818253,0.021085014566779137,0.006499158218502998,0.006499158218502998,0.006137202959507704,0.007202220614999533,0.007261237595230341	3,3,3,3,3,3,3,3	9,8,13,13,13,13,13,13	94.41984558105469,95.93455505371094,90.72765350341797,90.57836151123047,90.57836151123047,90.54254913330078,90.62764739990234,90.59183502197266	0,0,0,0,0,0,0,0	0,102,123,547,795,943,1148,2536	0,0,8,3,0,1,1,1	0,1,11,6,0,2,2,2	0,19,163,35,0,3,12,188	0,1,6,3,1885,4,2,1	0,1,6,3,0,4,2,1	0,0,0,0,0,1,0,0	0,0,1,1,0,1,0,1	450.json	
1724	3	0.3791784346103668	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	8633.json	
4927	1,1,1,1,1,1,1,1	0.005013886373490095,0.0778738260269165,0.07454682886600494,0.07454682886600494,0.10556093603372574,0.0,0.0,0.012111345306038857	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	146.94398498535156,147.17514038085938,147.17514038085938,147.17514038085938,147.17514038085938,146.51040649414062,146.51040649414062,147.3753662109375	0,0,0,0,0,0,0,0	0,329,1879,1938,2183,2370,2990,2993	0,1,1,0,1,1,0,1	0,2,2,0,2,2,0,2	0,23,4,0,4,32,0,35	0,4,4,3449,13,6,1885,10	0,4,4,0,13,6,0,10	0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0	2453.json	
3053	1,1,1	0.9932230710983276,0.9932230710983276,0.9932230710983276	1,1,1	0,0,0	150.7931671142578,150.7931671142578,150.7931671142578	0,0,0	0,64,1116	0,0,0	0,0,0	0,0,0	0,3449,1885	0,0,0	0,0,0	0,0,0	617.json	
679	33,33,33,36,36,36	0.0,0.0,0.0,0.0,0.0,0.0	11,11,11,12,12,12	11,11,11,11,11,11	75.35615539550781,75.35615539550781,75.35615539550781,73.20808410644531,73.20808410644531,73.20808410644531	0,0,0,0,0,0	0,0,0,49,565,669	0,1,0,3,1,2	0,2,0,3,2,4	0,4,0,141,6,8	0,5,83,1,39,573	0,5,3,1,39,573	0,0,0,0,0,0	0,0,0,1,0,0	8375.json	
580	3,4	0.8632832765579224,0.6468883156776428	1,1	3,3	128.92515563964844,124.26470947265625	0,0	0,570	0,1	0,2	0,15	0,573	0,573	0,0	0,0	7163.json	
4372	3,3,3	0.0696396455168724,0.0696396455168724,0.0696396455168724	1,1,1	1,1,1	129.34671020507812,129.34671020507812,129.34671020507812	0,0,0	0,1383,2434	0,0,0	0,0,0	0,0,0	0,3449,1885	0,0,0	0,0,0	0,0,0	195.json	
1653	11,11,11	0.08289632946252823,0.09177790582180023,0.09273836761713028	3,3,3	3,3,3	101.46013641357422,101.46013641357422,101.46013641357422	0,0,0	0,944,964	0,1,1	0,2,2	0,7,6	0,12,28	0,12,28	0,0,0	0,0,1	2366.json	
5488	3,6,6,6,6,6,6	0.7444546222686768,0.18583086133003235,0.18583086133003235,0.18583086133003235,0.18583086133003235,0.18583086133003235,0.18583086133003235	1,2,2,2,2,2,2	0,2,2,2,2,2,2	131.28770446777344,115.75135040283203,115.75135040283203,115.75135040283203,115.75135040283203,115.75135040283203,115.75135040283203	0,0,0,0,0,0,0	0,50,1172,1172,2499,3546,4672	0,5,0,0,0,0,0	0,7,0,0,0,0,0	0,90,0,0,0,0,0	0,207,397,317,3449,1462,248	0,96,0,12,0,6,1	0,1,0,0,0,0,0	0,1,0,0,0,0,0	8454.json	
1416	25,12,12,15,15,16,14	0.002434084191918373,0.27163439989089966,0.2906915545463562,0.3565027117729187,0.3982427418231964,0.34550940990448,0.4897000789642334	5,2,2,3,3,3,3	13,3,3,3,3,3,3	81.50054931640625,98.87724304199219,98.9426498413086,94.10820007324219,94.10820007324219,93.0070571899414,95.66642761230469	0,0,0,0,0,0,0	0,1,1,7,16,27,728	0,4,3,4,3,1,1	0,21,6,4,6,2,3	0,531,67,279,27,162,167	0,116,2,1,5,17,147	0,110,2,1,5,17,147	0,0,0,0,0,0,0	0,0,0,0,0,1,1	4441.json	
4367	3,3,3	0.4018908143043518,0.40032899379730225,0.40032899379730225	1,1,1	1,1,1	131.46876525878906,131.46876525878906,131.46876525878906	0,0,0	0,1378,2429	0,0,0	0,0,0	0,12,0	0,3449,1885	0,0,0	0,0,0	0,0,0	865.json	
2675	20,20,20,20,20,20	2.0885384583380073E-4,2.1505070617422462E-4,2.1986934007145464E-4,2.1986934007145464E-4,3.152875870000571E-4,3.064212796743959E-4	6,6,6,6,6,6	17,17,17,17,17,17	86.52011108398438,86.4192123413086,86.4192123413086,86.4192123413086,86.4192123413086,86.4192123413086	0,0,0,0,0,0	0,74,457,734,1524,2665	0,2,3,0,6,7	0,4,6,0,11,14	0,18,15,0,37,32	0,323,130,598,14,573	0,316,117,1,14,573	0,0,0,0,0,0	0,0,0,0,0,0	9941.json	
4952	19,22,28,28,28	0.4083305895328522,0.1840096116065979,0.13566964864730835,0.13566964864730835,0.13566964864730835	7,8,8,8,8	4,5,5,5,5	86.7535171508789,83.6255874633789,79.6239242553711,79.6239242553711,79.6239242553711	0,0,0,0,0	0,14,717,1963,3015	0,4,9,0,0	0,4,12,0,0	0,95,40,2,4	0,8,45,3449,1885	0,8,45,0,0	0,0,0,0,0	0,0,0,0,0	3144.json	
