Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2598	14	0.02338179387152195	4	3	93.76946258544922	0	0	0	0	0	0	0	0	0	3149.json	
1821	4	0.4969572126865387	2	0	123.52867889404297	0	0	0	0	0	0	0	0	0	388.json	
3163	22	0.14027561247348785	9	9	83.50518035888672	0	0	0	0	0	0	0	0	0	2395.json	
2242	14	0.3890666961669922	7	2	97.08209991455078	0	0	0	0	0	0	0	0	0	831.json	
2703	8	0.004860810004174709	2	1	108.87444305419922	0	0	0	0	0	0	0	0	0	529.json	
1541	12	0.0	3	2	96.0899429321289	0	0	0	0	0	0	0	0	0	2580.json	
1580	2	0.9252349734306335	1	0	139.56419372558594	0	0	0	0	0	0	0	0	0	502.json	
1822	3	0.09760962426662445	1	4	127.76728820800781	0	0	0	0	0	0	0	0	0	3164.json	
3677	3,4,4,3	0.8323521614074707,0.6612910032272339,0.697004497051239,0.7806931734085083	1,1,1,1	1,2,2,1	132.61029052734375,125.27178192138672,125.27178192138672,132.086669921875	0,0,0,0	0,528,821,1336	0,3,1,0	0,5,2,1	0,45,4,25	0,18,1,10	0,18,1,10	0,0,0,0	0,1,1,1	1716.json	
3710	5,3,3,3,4,11,15,17,17,22,22,22	0.7408250570297241,0.7194694876670837,0.7194694876670837,0.7280324697494507,0.3962571918964386,0.0841263085603714,0.13056500256061554,0.12187633663415909,0.12187633663415909,0.11928660422563553,0.1139918863773346,0.18448518216609955	1,1,1,1,1,2,3,4,4,6,6,6	3,0,0,0,2,5,9,9,9,10,11,11	116.98399353027344,131.1535186767578,131.1535186767578,130.18594360351562,123.47842407226562,101.11238098144531,93.66802215576172,91.12920379638672,91.12920379638672,85.66179656982422,85.50569915771484,85.59346771240234	0,0,0,0,0,0,0,0,0,0,0,0	0,560,561,669,698,1019,1712,1859,1889,2902,2902,3689	0,3,0,1,2,11,6,5,0,7,2,3	0,10,0,2,3,15,6,8,0,9,3,6	0,119,0,36,47,238,132,51,0,100,24,8	0,25,56,37,37,37,3,7,119,1,1,31	0,25,11,37,37,37,3,7,41,1,1,31	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,1,1,1,1,0	662.json	
3152	3,3,3	0.18295101821422577,0.18295101821422577,0.17221197485923767	1,1,1	0,0,0	133.59722900390625,133.59722900390625,133.59722900390625	1,1,1	0,4,101	0,0,3	0,0,6	0,0,12	0,30,18	0,5,4	0,0,0	0,0,0	2522.json	
2052	3	0.5590298771858215	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	2093.json	
2905	4,4,4	0.8028797507286072,0.7656195759773254,0.6604869365692139	1,1,1	1,1,1	125.79222106933594,125.79222106933594,125.15930938720703	0,0,0	0,13,61	0,4,1	0,8,2	0,48,27	0,13,52	0,7,50	0,0,0	0,1,1	968.json	
2291	3	0.9113162159919739	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	255.json	
3291	14,14,14,20,21,25,42,42,42,42,42,42	0.014045005664229393,3.3597307628951967E-4,3.994029830209911E-4,1.0940883657895029E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3,3,3,5,5,6,11,11,11,11,11,11	8,10,10,16,18,19,27,27,27,38,38,38	94.48464965820312,93.37420654296875,93.37420654296875,85.3265151977539,84.11241912841797,80.33219146728516,68.54657745361328,68.54657745361328,68.54657745361328,67.98339080810547,67.98339080810547,67.98339080810547	0,0,0,0,0,0,0,0,0,0,0,0	0,253,282,309,446,462,610,685,764,1337,1470,1470	0,5,3,12,1,5,20,0,0,8,1,1	0,10,6,17,1,6,21,0,0,16,2,2	0,119,15,358,90,242,795,0,0,157,4,4	0,28,23,2,2,3,1,17,13,26,29,119	0,28,17,2,2,3,1,14,10,26,27,41	0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,1,1,1,1,1,1,1	3220.json	
2051	3,7	0.6808650493621826,0.7773927450180054	1,2	0,0	132.9956512451172,114.5527114868164	0,0	0,1237	0,4	0,4	0,176	0,10	0,10	0,0	0,0	586.json	
3167	3,3,3,3	0.01882975548505783,0.01882975548505783,0.2573789656162262,0.27451595664024353	1,1,1,1	1,1,1,1	128.53907775878906,128.53907775878906,130.07347106933594,130.07347106933594	0,0,0,0	0,0,123,449	0,0,1,1	0,0,2,2	0,0,41,2	0,16,120,6	0,0,96,6	0,0,0,0	0,0,0,1	1683.json	
2295	3	0.4638674557209015	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	1111.json	
3710	3	0.6712203025817871	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	1395.json	
2453	12	0.2501673102378845	4	4	101.07129669189453	0	0	0	0	0	0	0	0	0	2438.json	
726	7	0.7099418044090271	2	2	112.46537017822266	0	0	0	0	0	0	0	0	0	1529.json	
2690	7	0.7996305227279663	2	2	113.13916015625	0	0	0	0	0	0	0	0	0	1492.json	
2983	12,13,15,16,3,3	0.02262977324426174,0.021700581535696983,0.0080335708335042,0.015993785113096237,0.0010261418065056205,0.0010261418065056205	3,3,4,4,1,1	8,8,8,8,1,1	98.2591781616211,96.71379852294922,93.37578582763672,92.57247161865234,128.21994018554688,128.21994018554688	0,0,0,0,0,0	0,1,15,35,155,1162	0,2,3,2,1,0	0,3,5,4,15,0	0,38,89,36,480,0	0,6,8,7,15,119	0,6,8,7,15,41	0,0,0,0,0,0	0,0,0,0,0,1	697.json	
3163	29	1.1111517960671335E-4	5	19	78.52972412109375	0	0	0	0	0	0	0	0	0	2370.json	
2690	4	0.527093231678009	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	1581.json	
3163	37	0.0	10	20	70.84993743896484	0	0	0	0	0	0	0	0	0	2369.json	
1821	3	0.5890902876853943	1	0	132.9956512451172	1	0	0	0	0	0	0	0	0	465.json	
1821	3	0.7710239887237549	1	0	131.1535186767578	0	0	0	0	0	0	0	0	0	424.json	
3163	3	0.5976895093917847	1	0	131.46876525878906	0	0	0	0	0	0	0	0	0	2386.json	
2120	8	0.04586338251829147	3	6	108.03197479248047	0	0	0	0	0	0	0	0	0	102.json	
2614	2	0.9027612209320068	1	0	140.82913208007812	0	0	0	0	0	0	0	0	0	1801.json	
2843	3	0.01933012157678604	1	0	129.34671020507812	0	0	0	0	0	0	0	0	0	1096.json	
2690	10,17,17,16	0.3683662414550781,0.16448529064655304,0.17577184736728668,0.21688278019428253	3,4,5,4	1,4,4,3	106.18348693847656,92.2574691772461,91.63848876953125,94.7208023071289	0,0,0,0	0,303,462,1964	0,13,1,1	0,18,2,4	0,560,31,155	0,1,1,2	0,1,1,2	0,0,0,0	0,1,0,1	1528.json	
2352	3,4	0.058978121727705,0.16172394156455994	1,1	1,2	129.34671020507812,123.94486236572266	0,0	0,1	0,1	0,1	0,16	0,9	0,9	0,0	0,0	723.json	
2242	15	0.0	6	10	91.68487548828125	0	0	0	0	0	0	0	0	0	854.json	
2485	12,10	0.3839956223964691,0.4157462418079376	4,3	6,6	99.23051452636719,102.96688842773438	0,0	0,6	0,1	0,4	0,50	0,2	0,2	0,0	0,1	1510.json	
2606	6	0.8469928503036499	2	0	116.30830383300781	0	0	0	0	0	0	0	0	0	2736.json	
2907	2,2	0.9272439479827881,0.9272439479827881	1,1	0,0	140.82913208007812,140.82913208007812	0,0	0,864	0,0	0,0	0,0	0,32	0,13	0,0	0,1	612.json	
2606	3	0.8995490670204163	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	2757.json	
2527	3,6,3	0.6503097414970398,0.6885446906089783,0.5951873660087585	1,2,1	1,1,1	132.79563903808594,117.90135955810547,132.79563903808594	0,0,0	0,125,573	0,4,1	0,5,5	0,77,81	0,1,26	0,1,26	0,0,0	0,1,1	3206.json	
2242	19,21,21,21	0.047117479145526886,0.06741362810134888,0.054515592753887177,0.03225510194897652	4,4,4,5	13,13,13,13	89.3849868774414,87.49004364013672,87.44298553466797,86.99810791015625	0,0,0,0	0,45,71,1342	0,14,1,1	0,26,2,2	0,117,21,101	0,2,5,3	0,2,5,3	0,0,0,0	0,1,1,1	1755.json	
2555	19,18,18,18,18,17,17,18,20,20,21,21	1.3615228817798197E-4,2.738195180427283E-4,1.7638014105614275E-4,1.4554955123458058E-4,1.1456381616881117E-4,1.9548172713257372E-4,0.0,1.2792166671715677E-4,3.176628379151225E-4,2.1203722280915827E-4,4.0621921652927995E-4,2.9201555298641324E-4	3,3,3,3,3,3,3,4,4,4,5,5	14,14,14,14,14,12,13,13,13,14,14,14	86.54069519042969,88.09064483642578,87.87345886230469,87.6380386352539,87.55326080322266,88.83065795898438,88.38671112060547,86.89863586425781,85.6117935180664,85.41669464111328,84.17139434814453,83.96168518066406	0,0,0,0,0,0,0,0,0,0,0,0	0,75,77,78,119,119,159,160,313,334,334,533	0,1,1,1,1,0,1,2,4,1,6,1	0,3,2,2,2,2,2,2,6,2,10,2	0,102,31,17,87,44,56,59,113,36,89,18	0,7,1,1,1,1,1,2,2,26,18,1	0,7,1,1,1,1,1,2,2,26,18,1	0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,1,0,0	1877.json	
2292	9,10	0.7951733469963074,0.9987362623214722	3,4	4,5	105.08909606933594,102.10794067382812	0,0	0,308	0,3	0,3	0,65	0,3	0,3	0,0	0,1	2626.json	
3052	17,18,18,18,18,22,23,23,23,20,19	3.7663226248696446E-4,0.0,1.2565543875098228E-4,1.2252361921127886E-4,1.8210480629932135E-4,0.0,0.0,0.0,2.9440823709592223E-4,0.0017471394967287779,0.0036690644919872284	4,4,4,4,4,5,5,5,5,5,5	7,8,8,8,8,9,10,11,14,11,9	89.61328125,88.1373062133789,88.47358703613281,88.47358703613281,88.47358703613281,84.00919342041016,83.05266571044922,82.91484069824219,83.22895812988281,86.48197174072266,88.22598266601562	0,0,0,0,0,0,0,0,0,0,0	0,2,7,9,15,16,16,23,77,96,666	0,1,2,1,6,5,2,1,6,0,1	0,1,4,2,12,5,2,2,12,3,3	0,67,30,16,48,295,48,89,126,191,151	0,3,1,120,28,1,1,5,47,21,8	0,3,1,96,28,1,1,5,46,21,8	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0	3019.json	
2223	3	0.2679091989994049	1	1	130.07347106933594	0	0	0	0	0	0	0	0	0	1684.json	
2907	4,4	0.003240639576688409,0.00330208707600832	1,1	1,1	121.90575408935547,121.90575408935547	0,0	0,63	0,4	0,8	0,39	0,52	0,50	0,0	0,1	2480.json	
