Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3858	5,5,6,7,6,6,5,5,5,5	0.0020451436284929514,0.002044259337708354,0.0016336665721610188,4.957326455041766E-4,4.478343762457371E-4,4.478343762457371E-4,3.943713381886482E-4,3.943713381886482E-4,3.943713381886482E-4,3.943713381886482E-4	1,1,1,1,1,1,1,1,1,1	2,2,3,3,3,3,2,2,2,2	117.22039794921875,117.22039794921875,113.29327392578125,110.55292510986328,113.31317138671875,113.31317138671875,117.24520874023438,117.24520874023438,117.24520874023438,117.24520874023438	0,0,0,0,0,0,0,0,0,0	0,5,8,11,897,910,1617,1777,2008,2693	0,1,1,2,2,0,0,0,0,0	0,2,1,3,5,0,1,0,0,0	0,10,37,56,43,0,38,0,0,0	0,3,1,2,21,237,13,1631,1916,2476	0,3,1,2,21,46,13,1328,51,137	0,0,1,0,0,0,0,0,0,0	0,0,1,1,0,1,0,0,0,0	1541.json	
828	14,9,8,8,8	0.06025458499789238,0.18376488983631134,0.08484768867492676,0.48915910720825195,0.08651263266801834	1,1,2,2,2	10,8,7,6,7	97.4658432006836,107.5319595336914,108.3963394165039,110.22791290283203,108.3963394165039	0,0,0,0,0	0,184,187,383,383	0,2,5,3,3	0,9,11,6,6	0,334,211,182,179	0,12,8,12,6	0,12,8,12,6	0,0,0,0,0	0,0,0,0,0	2161.json	
828	10,3,3,5	0.04068605229258537,0.0022155100014060736,0.003251588437706232,0.0389605350792408	1,1,1,2	1,1,1,2	107.83504486083984,128.4090576171875,128.31268310546875,118.83403015136719	0,0,0,0	0,210,210,211	0,2,2,4	0,11,4,6	0,269,11,94	0,67,15,7	0,59,15,7	0,0,0,0	0,0,0,0	2482.json	
1976	3,3,3	0.9510523080825806,0.9510523080825806,0.9510523080825806	2,2,2	0,0,0	129.95594787597656,129.95594787597656,129.95594787597656	0,0,0	0,126,811	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	2756.json	
387	15,15,20	0.006298549473285675,0.006606183014810085,0.00297201843932271	2,2,2	11,11,10	93.51980590820312,93.59696960449219,89.06610870361328	0,0,0	0,112,113	0,1,7	0,2,9	0,18,164	0,5,26	0,4,26	0,0,0	0,0,0	2624.json	
72	2	0.9944538474082947	1	0	140.82913208007812	0	0	0	0	0	0	0	0	0	3807.json	
2081	3,3,3	0.8501192331314087,0.8501192331314087,0.8381276726722717	1,1,1	0,0,0	132.4454345703125,132.4454345703125,132.4454345703125	1,1,1	0,231,916	0,0,1	0,0,2	0,0,6	0,1916,2476	0,51,137	0,0,0	0,0,0	1045.json	
309	18,21,20	4.205061704851687E-4,0.0016038604080677032,9.968457743525505E-4	1,2,2	6,6,7	91.30049896240234,88.04611206054688,88.98725128173828	0,0,0	0,19,25	0,4,1	0,4,3	0,55,57	0,5,16	0,5,16	0,0,0	0,0,0	2968.json	
2663	3,3,3	0.8334051370620728,0.7609372735023499,0.7609372735023499	1,1,1	0,0,0	134.26058959960938,133.59722900390625,133.59722900390625	0,1,1	0,582,674	0,3,0	0,6,0	0,25,0	0,1631,185	0,1328,21	0,0,0	0,0,0	3915.json	
2129	18,20,20,20,3	0.011247847229242325,0.009486640803515911,0.009486640803515911,0.009486640803515911,0.735808253288269	4,4,4,4,1	8,8,8,8,1	91.31410217285156,89.51020050048828,89.51020050048828,89.51020050048828,130.57513427734375	0,0,0,0,0	0,47,279,963,1510	0,4,0,0,1	0,6,0,0,24	0,64,0,0,983	0,1631,1916,2476,67	0,1328,51,137,59	0,0,0,0,0	0,0,0,0,0	2467.json	
