Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1646	3,3,3,4,4,4,4,4,6,8,8,8,8	0.009987973608076572,0.006949165370315313,0.014189336448907852,0.02397763356566429,0.011991746723651886,0.015747928991913795,0.010946545749902725,0.015747928991913795,0.007162441033869982,0.0037015837151557207,0.0037015837151557207,0.0037015837151557207,0.006280126981437206	1,1,1,1,1,1,1,1,2,2,2,2,2	2,2,3,4,4,4,4,4,3,3,3,3,4	128.31268310546875,128.8092498779297,128.50894165039062,123.74861145019531,123.10436248779297,123.10436248779297,123.37702178955078,123.10436248779297,111.90167999267578,106.25904846191406,106.25904846191406,106.25904846191406,106.65180206298828	0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,6,6,6,31,60,171,174,176,197,199,1227	0,2,1,2,2,3,2,2,5,5,0,0,7	0,4,2,3,4,6,4,4,8,7,0,0,15	0,65,20,32,40,50,13,13,203,117,0,0,296	0,10,5,5,5,5,2,4,8,7,250,596,32	0,10,5,5,5,5,2,4,8,7,0,0,32	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,1,0	175.json	
559	3	0.8585426807403564	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	63.json	
1002	3	0.024093886837363243	1	1	128.83535766601562	0	0	0	0	0	0	0	0	0	679.json	
1334	3	4.471379506867379E-4	1	1	128.50894165039062	0	0	0	0	0	0	0	0	0	1177.json	
1312	3,3	0.6539921164512634,0.38239532709121704	1,1	0,0	131.9385528564453,131.03103637695312	1,1	0,577	0,1	0,2	0,5	0,13	0,13	0,0	0,0	1672.json	
1681	14,32,32,32,32,34,43,32,32,32,43,39,48,43,37	0.0027898538392037153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4,9,9,9,9,10,11,7,7,7,11,10,13,12,11	8,19,19,19,19,19,27,17,17,17,20,18,21,18,15	94.46480560302734,76.10564422607422,76.10558319091797,76.10558319091797,76.10558319091797,74.79216766357422,69.03910827636719,76.34000396728516,76.34000396728516,76.34000396728516,68.9603500366211,71.2181396484375,65.92716217041016,68.45179748535156,72.15215301513672	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,1,1,8,16,189,233,234,619,662,766,821,966	0,29,3,3,3,4,13,7,0,0,13,1,17,1,3	0,35,6,6,6,5,15,25,0,0,13,7,22,8,14	0,755,35,4,4,83,394,556,0,0,375,142,476,214,257	0,3,1,4,3,1,1,3,317,596,1,26,4,1,2	0,3,1,4,3,1,1,3,1,0,1,26,4,1,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1,1,1,1,0,1	552.json	
1630	3,3,3,3,3	0.7835164666175842,0.8212360739707947,0.8212360739707947,0.8212360739707947,0.5662904381752014	1,1,1,1,1	1,1,1,1,1	131.1385955810547,130.30841064453125,130.30841064453125,130.30841064453125,129.81976318359375	0,0,0,0,0	0,34,181,183,770	0,1,0,0,1	0,2,0,0,2	0,28,0,0,25	0,13,250,596,133	0,13,0,0,133	0,0,0,0,0	0,1,0,1,1	1775.json	
1645	9,9,9,11,11,11,14	0.11234686523675919,0.11234686523675919,0.12224128842353821,0.051704637706279755,0.051704637706279755,0.051704637706279755,0.028756067156791687	2,2,2,1,1,1,2	7,7,7,7,7,7,8	104.2698745727539,104.2698745727539,104.2698745727539,102.32831573486328,102.32831573486328,102.32831573486328,96.740234375	0,0,0,0,0,0,0	0,0,0,0,197,198,1269	0,0,1,8,0,0,3	0,0,2,14,0,0,3	0,0,16,296,0,0,107	0,13,1,2,317,596,1	0,3,1,2,1,0,1	0,0,0,0,0,0,0	0,0,1,1,1,1,0	1597.json	
1292	6	0.1668320894241333	2	3	115.32806396484375	0	0	0	0	0	0	0	0	0	10.json	
595	3	0.080595001578331	1	1	128.8092498779297	0	0	0	0	0	0	0	0	0	2054.json	
