Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3856	3,3	3.4806717303581536E-4,3.4806717303581536E-4	1,1	1,1	127.79454040527344,127.79454040527344	0,0	0,2718	0,0	0,0	0,0	0,1138	0,0	0,0	0,0	1228.json	
3929	9,9,10,10,10,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,5,5,5,5	0.01973239704966545,0.019054492935538292,0.005596961360424757,0.005371641833335161,0.011380171403288841,0.0018184386426582932,0.009869513101875782,0.009610018692910671,0.0026894533075392246,0.0027906012255698442,0.003055815352126956,0.00483847176656127,0.055483803153038025,0.0014055529609322548,2.5141763035207987E-4,2.5141763035207987E-4,6.272751488722861E-4,6.963154301047325E-4,2.447212755214423E-4,2.2101725335232913E-4,0.0,9.995800210162997E-4,0.023551486432552338,0.044105567038059235,0.041720710694789886,0.041720710694789886	2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	3,3,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4	103.94213104248047,103.94213104248047,101.030517578125,101.030517578125,101.18196105957031,111.26834106445312,112.1324691772461,111.9888687133789,111.54362487792969,111.54362487792969,111.54362487792969,111.54362487792969,128.22288513183594,127.42049407958984,126.78704833984375,126.78704833984375,127.33940887451172,127.33940887451172,126.86129760742188,126.86129760742188,126.56407165527344,126.13856506347656,117.86318969726562,118.21444702148438,118.21444702148438,118.21444702148438	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,3,4,4,19,25,25,26,29,30,31,143,242,244,349,421,516,516,541,541,543,550,553,2791	0,1,2,2,3,4,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,3,1,1,0	0,2,3,4,6,12,2,2,2,2,2,6,5,4,4,2,2,2,2,2,2,2,4,2,2,0	0,7,131,29,21,167,49,12,22,9,15,30,242,26,13,12,45,18,12,10,6,36,46,13,7,0	0,13,107,9,10,6,8,13,4,15,7,8,5,9,8,4,9,18,29,27,7,16,5,2,19,1138	0,13,104,9,4,6,8,13,3,6,7,4,5,9,8,4,9,16,28,27,7,16,5,2,18,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0	51.json	
3929	3,3,3	0.9523630738258362,0.9523630738258362,0.9523630738258362	1,1,1	0,0,0	132.086669921875,132.086669921875,132.086669921875	0,0,0	0,2,2791	0,0,0	0,0,0	0,0,0	0,55,1138	0,6,0	0,0,0	0,0,0	1268.json	
3151	3,3,3,3	0.9425171613693237,0.9425171613693237,0.9425171613693237,0.938400149345398	1,1,1,1	0,0,0,0	131.46876525878906,131.46876525878906,131.46876525878906,131.46876525878906	0,0,0,0	0,19,44,2013	0,0,0,0	0,0,0,0	0,0,0,12	0,3,3,1138	0,0,0,0	0,0,0,0	0,0,0,0	650.json	
3016	13,18,18,17	0.06074807047843933,0.0391327366232872,0.0391327366232872,0.024879008531570435	3,4,4,4	6,7,7,9	97.19738006591797,90.59961700439453,90.59961700439453,91.61432647705078	0,0,0,0	0,7,1878,2031	0,7,0,3	0,8,0,7	0,264,0,57	0,2,1138,3	0,2,0,3	0,0,0,0	0,1,0,0	1112.json	
3856	7,4,4	0.7740472555160522,0.833364725112915,0.833364725112915	2,1,1	0,0,0	114.55669403076172,126.4930648803711,126.4930648803711	0,0,0	0,2266,2718	0,1,0	0,5,0	0,68,0	0,64,1138	0,64,0	0,0,0	0,1,0	1232.json	
1773	3,3,3	0.34912368655204773,0.34912368655204773,0.34912368655204773	1,1,1	2,2,2	130.85629272460938,130.85629272460938,130.85629272460938	0,0,0	0,635,1039	0,0,0	0,0,0	0,0,0	0,1138,19	0,0,0	0,0,0	0,0,0	1015.json	
2351	3,3,3	0.7502130270004272,0.7502130270004272,0.7502130270004272	1,1,1	0,0,0	131.03103637695312,131.03103637695312,131.03103637695312	0,0,0	0,1213,1734	0,0,0	0,0,0	0,0,0	0,1138,6	0,0,0	0,0,0	0,0,0	467.json	
3912	3,3,3,3,3,3,5,5,5,5,7,7	0.9190999865531921,0.9190999865531921,0.9190999865531921,0.7485511898994446,0.043621744960546494,0.06599674373865128,0.11414079368114471,0.12646833062171936,0.5336025953292847,0.6010007262229919,0.7023621797561646,0.7023621797561646	1,1,1,1,2,2,2,2,2,2,2,2	0,0,0,1,5,5,5,5,5,5,4,4	133.59722900390625,133.59722900390625,133.59722900390625,131.28770446777344,126.79415893554688,126.05292510986328,117.06050872802734,117.06050872802734,117.06050872802734,117.06050872802734,111.05950927734375,111.05950927734375	1,1,1,0,0,0,0,0,0,0,0,0	0,8,9,12,143,206,209,264,396,405,911,2774	0,0,0,2,1,2,3,1,1,1,3,0	0,0,0,4,2,4,4,2,1,2,4,0	0,0,0,36,69,41,63,6,47,37,70,0	0,5,47,3,5,8,11,3,2,1,1,1138	0,3,13,3,5,8,10,3,2,1,1,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,1,0,1,0	621.json	
735	5	0.16367216408252716	2	4	117.3824234008789	0	0	0	0	0	0	0	0	0	1550.json	
